user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date
504081,1979/10/2,F,TRUE,TRUE,usa,los angeles,LAX,33.942,-118.408,2023/1/1
504133,1978/12/22,F,TRUE,FALSE,usa,lincoln,LNK,40.851,-96.759,2023/1/1
504299,1982/9/7,F,TRUE,TRUE,usa,milwaukee,MKE,42.947,-87.896,2023/1/1
504320,1993/8/18,F,FALSE,FALSE,usa,indianapolis,IND,39.717,-86.294,2023/1/1
504371,1973/3/12,F,FALSE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/1
504579,1955/5/27,F,FALSE,FALSE,usa,phoenix,LUF,33.535,-112.383,2023/1/1
504669,1983/2/17,F,FALSE,FALSE,usa,long beach,LGB,33.818,-118.151,2023/1/2
504859,1997/7/14,F,FALSE,TRUE,usa,phoenix,PHX,33.434,-112.008,2023/1/2
504945,1980/8/20,F,FALSE,FALSE,usa,houston,EFD,29.607,-95.159,2023/1/2
505066,1998/12/16,M,TRUE,TRUE,usa,boston,BOS,42.364,-71.005,2023/1/2
505230,1962/11/11,F,FALSE,FALSE,usa,tucson,TUS,32.116,-110.941,2023/1/2
505289,1995/11/3,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/2
505358,1986/1/16,F,FALSE,FALSE,usa,detroit,DET,42.409,-83.01,2023/1/2
505617,1976/4/1,F,FALSE,TRUE,canada,vancouver,YVR,49.195,-123.182,2023/1/2
505667,1970/2/13,F,TRUE,FALSE,usa,san francisco,SFO,37.619,-122.375,2023/1/2
505680,1976/8/28,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/2
505854,1969/10/2,F,TRUE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/2
505916,1996/8/28,F,FALSE,FALSE,usa,charlotte,CLT,35.214,-80.943,2023/1/2
506130,1983/8/7,F,FALSE,FALSE,usa,phoenix,PHX,33.434,-112.008,2023/1/2
506427,1975/10/7,F,TRUE,TRUE,usa,dallas,DAL,32.847,-96.852,2023/1/2
506611,1969/11/28,F,TRUE,FALSE,usa,tulsa,TUL,36.198,-95.888,2023/1/2
506828,1996/9/18,F,FALSE,FALSE,usa,louisville,LOU,38.228,-85.664,2023/1/3
506837,1976/9/5,F,FALSE,TRUE,usa,cleveland,CLE,41.412,-81.85,2023/1/3
507133,1997/5/24,F,FALSE,FALSE,canada,edmonton,YXD,53.573,-113.521,2023/1/3
507207,2006/4/28,F,FALSE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/3
507273,1992/12/11,F,FALSE,FALSE,usa,columbus,LCK,39.814,-82.928,2023/1/3
507435,1970/7/8,F,TRUE,TRUE,usa,los angeles,LAX,33.942,-118.408,2023/1/3
507557,1965/3/26,F,TRUE,TRUE,usa,baton rouge,BTR,30.533,-91.149,2023/1/3
507573,1982/1/11,F,FALSE,FALSE,usa,denver,DEN,39.858,-104.667,2023/1/3
507728,1986/6/3,F,TRUE,TRUE,usa,st. louis,STL,38.748,-90.36,2023/1/3
507753,1999/9/9,F,FALSE,TRUE,usa,nashville,BNA,36.124,-86.678,2023/1/3
507759,1975/3/20,F,TRUE,FALSE,canada,victoria,YYJ,48.647,-123.426,2023/1/3
507805,1981/1/10,F,TRUE,TRUE,usa,san jose,SJC,37.362,-121.929,2023/1/3
508050,1977/8/14,F,TRUE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/3
508096,1958/12/13,F,TRUE,FALSE,usa,spokane,SKA,47.615,-117.656,2023/1/3
508111,1984/3/24,F,TRUE,TRUE,usa,fort worth,FTW,32.82,-97.362,2023/1/3
508144,1985/12/13,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/3
508153,1991/9/22,M,FALSE,FALSE,canada,halifax,YAW,44.64,-63.499,2023/1/3
508367,1975/12/8,F,TRUE,FALSE,usa,lubbock,LBB,33.664,-101.823,2023/1/3
508497,1986/11/27,F,FALSE,FALSE,canada,calgary,YYC,51.114,-114.02,2023/1/3
508546,1995/5/5,F,FALSE,FALSE,usa,cincinnati,LUK,39.103,-84.419,2023/1/3
508611,2002/3/7,F,FALSE,TRUE,usa,houston,HOU,29.645,-95.279,2023/1/3
508713,2006/1/26,F,FALSE,TRUE,usa,los angeles,LAX,33.942,-118.408,2023/1/3
508731,1969/3/27,F,TRUE,FALSE,usa,norfolk,NGU,36.938,-76.289,2023/1/3
508829,2006/11/18,F,FALSE,FALSE,usa,burlington,BTV,44.472,-73.153,2023/1/4
508849,1986/8/24,F,FALSE,FALSE,usa,charlotte,CLT,35.214,-80.943,2023/1/4
508856,2002/9/20,M,FALSE,TRUE,usa,portland,PDX,45.589,-122.597,2023/1/4
508891,2006/12/5,F,FALSE,TRUE,usa,san antonio,RND,29.529,-98.279,2023/1/4
508892,1990/4/4,F,FALSE,FALSE,canada,hamilton,YHM,43.173,-79.935,2023/1/4
508901,1971/8/10,F,TRUE,TRUE,canada,hamilton,YHM,43.173,-79.935,2023/1/4
508917,2003/3/1,M,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/4
508923,1976/6/12,F,TRUE,TRUE,usa,madison,MSN,43.14,-89.337,2023/1/4
508944,1966/3/15,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/4
508964,1998/4/21,F,TRUE,TRUE,usa,newark,EWR,40.692,-74.169,2023/1/4
509001,1954/2/28,F,TRUE,FALSE,canada,montreal,YUL,45.468,-73.741,2023/1/4
509024,2006/4/28,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/4
509052,1963/4/3,F,TRUE,FALSE,usa,san antonio,SKF,29.384,-98.581,2023/1/4
509061,1993/7/6,F,FALSE,TRUE,canada,vancouver,YVR,49.195,-123.182,2023/1/4
509115,1986/11/1,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/4
509119,1998/3/5,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/4
509157,1996/3/24,F,FALSE,TRUE,usa,san antonio,RND,29.529,-98.279,2023/1/4
509202,1998/8/26,F,FALSE,TRUE,usa,minneapolis,MSP,44.88,-93.217,2023/1/4
509278,1973/10/20,F,TRUE,FALSE,canada,edmonton,YED,53.667,-113.467,2023/1/4
509282,1987/1/9,F,FALSE,FALSE,usa,seattle,SEA,47.449,-122.309,2023/1/4
509302,1965/4/27,F,FALSE,TRUE,canada,toronto,YZD,43.742,-79.466,2023/1/4
509316,1982/10/10,F,FALSE,FALSE,usa,chicago,MDW,41.786,-87.752,2023/1/4
509324,1975/6/8,F,TRUE,FALSE,canada,winnipeg,YAV,50.056,-97.032,2023/1/4
509346,1973/12/27,M,FALSE,TRUE,usa,atlanta,ATL,33.64,-84.427,2023/1/4
509354,1979/2/16,M,TRUE,FALSE,usa,tallahassee,TLH,30.396,-84.35,2023/1/4
509402,1955/11/3,F,FALSE,FALSE,usa,richmond,RIC,37.505,-77.319,2023/1/4
509413,1975/11/13,F,FALSE,FALSE,usa,boston,BOS,42.364,-71.005,2023/1/4
509414,1999/11/10,F,FALSE,FALSE,usa,tampa,TPA,27.975,-82.533,2023/1/4
509421,1969/11/28,F,FALSE,TRUE,usa,baltimore,BWI,39.175,-76.668,2023/1/4
509435,1979/10/10,M,FALSE,FALSE,usa,nashville,BNA,36.124,-86.678,2023/1/4
509453,1982/11/18,F,FALSE,FALSE,usa,lubbock,LBB,33.664,-101.823,2023/1/4
509459,2006/11/27,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/4
509498,1984/9/6,F,FALSE,FALSE,usa,milwaukee,MKE,42.947,-87.896,2023/1/4
509515,1994/10/14,F,FALSE,TRUE,usa,memphis,MEM,35.042,-89.977,2023/1/4
509530,1977/9/5,F,TRUE,TRUE,canada,edmonton,YXD,53.573,-113.521,2023/1/4
509598,1984/8/7,F,FALSE,FALSE,canada,winnipeg,YWG,49.91,-97.234,2023/1/4
509603,2006/4/10,F,FALSE,FALSE,usa,memphis,MEM,35.042,-89.977,2023/1/4
509712,1990/6/18,F,FALSE,FALSE,usa,philadelphia,PHL,39.872,-75.241,2023/1/4
509781,1960/10/23,F,TRUE,FALSE,usa,norfolk,NGU,36.938,-76.289,2023/1/4
509841,1977/6/13,F,TRUE,TRUE,usa,knoxville,TYS,35.812,-83.993,2023/1/4
509855,1988/5/23,F,TRUE,TRUE,usa,winston-salem,INT,36.134,-80.222,2023/1/4
509924,1985/10/13,F,TRUE,FALSE,usa,tampa,MCF,27.849,-82.521,2023/1/4
509933,1979/3/7,M,TRUE,TRUE,usa,louisville,LOU,38.228,-85.664,2023/1/4
509969,1954/10/20,F,TRUE,FALSE,canada,montreal,YHU,45.517,-73.417,2023/1/4
510022,1970/11/22,F,TRUE,TRUE,usa,austin,AUS,30.194,-97.67,2023/1/4
510048,1992/6/24,F,FALSE,TRUE,usa,dallas,DAL,32.847,-96.852,2023/1/4
510061,1975/12/18,F,TRUE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/4
510067,1976/1/26,F,TRUE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/4
510070,1966/9/24,F,TRUE,TRUE,usa,boston,BOS,42.364,-71.005,2023/1/4
510081,1979/3/3,F,FALSE,FALSE,usa,oakland,OAK,37.721,-122.221,2023/1/4
510090,1974/1/18,F,TRUE,FALSE,usa,anchorage,ANC,61.174,-149.996,2023/1/4
510093,1971/3/11,M,TRUE,FALSE,usa,norfolk,NGU,36.938,-76.289,2023/1/4
510112,1978/2/19,F,TRUE,FALSE,usa,new orleans,MSY,29.993,-90.258,2023/1/4
510163,1972/2/25,F,TRUE,TRUE,usa,las vegas,LSV,36.236,-115.034,2023/1/4
510164,1989/9/11,F,TRUE,TRUE,canada,montreal,YMX,45.68,-74.039,2023/1/4
510172,1989/3/4,F,FALSE,FALSE,usa,mobile,BFM,30.626,-88.068,2023/1/4
510179,1966/4/13,F,TRUE,FALSE,usa,jacksonville,NCA,34.708,-77.439,2023/1/4
510188,1988/10/4,F,FALSE,FALSE,usa,san antonio,SAT,29.534,-98.47,2023/1/4
510198,1992/1/13,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/4
510213,1983/9/3,F,TRUE,TRUE,canada,toronto,YTZ,43.627,-79.396,2023/1/4
510238,1982/8/25,F,FALSE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/4
510239,1968/7/9,F,TRUE,TRUE,usa,santa ana,SNA,33.676,-117.868,2023/1/4
510243,1981/7/12,F,TRUE,FALSE,canada,windsor,YQG,42.276,-82.956,2023/1/4
510283,2006/1/16,F,FALSE,FALSE,canada,edmonton,YED,53.667,-113.467,2023/1/4
510379,2005/3/26,F,FALSE,FALSE,usa,san francisco,SFO,37.619,-122.375,2023/1/4
510452,1968/12/28,F,FALSE,FALSE,canada,toronto,YKZ,43.862,-79.37,2023/1/4
510490,1953/2/26,F,TRUE,FALSE,usa,milwaukee,MKE,42.947,-87.896,2023/1/4
510511,1975/12/3,F,TRUE,FALSE,usa,stockton,SCK,37.894,-121.239,2023/1/4
510533,1988/2/26,F,FALSE,FALSE,usa,jacksonville,JAX,30.494,-81.688,2023/1/4
510570,1980/4/16,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/4
510571,2003/9/14,F,TRUE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/4
510580,1970/4/6,M,FALSE,FALSE,usa,providence,PVD,41.724,-71.428,2023/1/4
510582,1997/4/25,M,FALSE,FALSE,usa,phoenix,PHX,33.434,-112.008,2023/1/4
510585,2006/10/1,F,FALSE,TRUE,canada,montreal,YUL,45.468,-73.741,2023/1/4
510586,1992/4/17,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/4
510618,1977/9/23,F,TRUE,TRUE,usa,san diego,SAN,32.733,-117.189,2023/1/4
510694,1978/9/3,M,FALSE,FALSE,usa,anchorage,ANC,61.174,-149.996,2023/1/5
510700,1973/1/9,M,FALSE,FALSE,usa,newark,EWR,40.692,-74.169,2023/1/5
510719,1987/12/17,F,TRUE,TRUE,canada,montreal,YMX,45.68,-74.039,2023/1/5
510733,1978/9/19,F,TRUE,TRUE,canada,toronto,YKZ,43.862,-79.37,2023/1/5
510754,1980/3/24,F,FALSE,FALSE,usa,charlotte,CLT,35.214,-80.943,2023/1/5
510805,1951/5/1,F,FALSE,FALSE,usa,dallas,DAL,32.847,-96.852,2023/1/5
510815,1968/5/23,F,TRUE,TRUE,usa,san antonio,SKF,29.384,-98.581,2023/1/5
510822,1978/11/16,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/5
510944,1968/4/21,M,TRUE,TRUE,usa,chicago,UGN,42.422,-87.868,2023/1/5
510953,1979/11/14,F,FALSE,FALSE,usa,seattle,SEA,47.449,-122.309,2023/1/5
510961,1977/11/24,F,TRUE,FALSE,usa,st. petersburg,SPG,27.765,-82.627,2023/1/5
511017,1964/3/26,M,TRUE,FALSE,usa,chicago,UGN,42.422,-87.868,2023/1/5
511066,1989/7/2,F,FALSE,FALSE,usa,indianapolis,IND,39.717,-86.294,2023/1/5
511125,1975/8/14,F,TRUE,TRUE,canada,quebec,YQB,46.788,-71.398,2023/1/5
511145,1993/1/10,F,FALSE,TRUE,usa,wichita,IAB,37.623,-97.267,2023/1/5
511148,1979/4/14,F,TRUE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/5
511160,1981/5/17,M,TRUE,FALSE,usa,austin,AUS,30.194,-97.67,2023/1/5
511178,1986/6/4,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/5
511208,1991/1/23,F,FALSE,FALSE,usa,salt lake city,SLC,40.788,-111.978,2023/1/5
511223,1978/12/13,F,TRUE,TRUE,canada,ottawa,YOW,45.323,-75.669,2023/1/5
511238,1955/4/13,F,FALSE,FALSE,usa,colorado springs,COS,38.806,-104.7,2023/1/5
511260,1988/6/20,F,FALSE,TRUE,usa,san jose,SJC,37.362,-121.929,2023/1/5
511314,2001/4/8,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/5
511326,1982/8/27,F,TRUE,FALSE,usa,seattle,BFI,47.53,-122.302,2023/1/5
511328,1990/4/16,M,TRUE,TRUE,usa,phoenix,LUF,33.535,-112.383,2023/1/5
511364,1986/3/7,F,FALSE,TRUE,usa,new york,JFK,40.64,-73.779,2023/1/5
511379,1976/1/19,F,FALSE,FALSE,canada,montreal,YUL,45.468,-73.741,2023/1/5
511398,1984/5/11,M,TRUE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/5
511424,1980/6/2,F,FALSE,FALSE,usa,nashville,BNA,36.124,-86.678,2023/1/5
511440,1982/6/22,F,FALSE,FALSE,usa,st. louis,STL,38.748,-90.36,2023/1/5
511455,1987/5/20,F,FALSE,FALSE,canada,montreal,YMX,45.68,-74.039,2023/1/5
511542,1970/1/12,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/5
511554,1979/10/7,F,FALSE,FALSE,usa,corpus christi,CRP,27.77,-97.501,2023/1/5
511567,1987/9/12,F,FALSE,FALSE,canada,toronto,YZD,43.742,-79.466,2023/1/5
511570,1972/9/10,F,TRUE,TRUE,canada,ottawa,YOW,45.323,-75.669,2023/1/5
511578,1972/5/15,F,TRUE,TRUE,usa,wichita,ICT,37.65,-97.433,2023/1/5
511589,1982/9/23,F,FALSE,FALSE,canada,calgary,YYC,51.114,-114.02,2023/1/5
511608,2003/4/6,M,FALSE,FALSE,usa,brownsville,BRO,25.907,-97.426,2023/1/5
511609,1984/7/1,M,TRUE,FALSE,usa,honolulu,HNL,21.316,-157.927,2023/1/5
511666,1973/8/25,F,TRUE,FALSE,usa,milwaukee,MKE,42.947,-87.896,2023/1/5
511677,1971/6/2,F,FALSE,FALSE,usa,memphis,MEM,35.042,-89.977,2023/1/5
511697,1984/8/24,F,FALSE,FALSE,usa,detroit,DTW,42.212,-83.353,2023/1/5
511726,1966/9/22,F,FALSE,TRUE,usa,newport news,PHF,37.132,-76.493,2023/1/5
511739,1968/9/19,F,FALSE,FALSE,canada,quebec,YQB,46.788,-71.398,2023/1/5
511757,1960/2/10,F,TRUE,TRUE,usa,san francisco,SFO,37.619,-122.375,2023/1/5
511762,1980/4/9,F,TRUE,FALSE,usa,phoenix,LUF,33.535,-112.383,2023/1/5
511778,1985/10/4,F,FALSE,FALSE,usa,long beach,LGB,33.818,-118.151,2023/1/5
511821,1952/12/11,M,FALSE,FALSE,canada,saskatoon,YXE,52.171,-106.7,2023/1/5
511827,1948/9/20,M,TRUE,FALSE,usa,columbus,LCK,39.814,-82.928,2023/1/5
511851,1983/8/28,F,FALSE,FALSE,canada,winnipeg,YAV,50.056,-97.032,2023/1/5
511859,1985/12/9,F,TRUE,FALSE,canada,toronto,YYZ,43.677,-79.631,2023/1/5
511862,1983/1/18,F,FALSE,FALSE,canada,montreal,YUL,45.468,-73.741,2023/1/5
511916,1981/12/12,F,TRUE,TRUE,canada,saskatoon,YXE,52.171,-106.7,2023/1/5
511923,1978/9/16,M,FALSE,FALSE,usa,nashville,BNA,36.124,-86.678,2023/1/5
511943,1992/3/5,F,TRUE,TRUE,usa,columbus,LCK,39.814,-82.928,2023/1/5
511989,2005/4/15,F,FALSE,FALSE,usa,miami,TNT,25.862,-80.897,2023/1/5
511996,1978/12/11,F,FALSE,TRUE,usa,birmingham,BHM,33.563,-86.753,2023/1/5
512010,1965/8/20,F,TRUE,TRUE,usa,los angeles,LAX,33.942,-118.408,2023/1/5
512016,1979/7/1,F,FALSE,TRUE,usa,santa ana,SNA,33.676,-117.868,2023/1/5
512024,1991/9/28,F,TRUE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/5
512060,1970/7/17,F,TRUE,FALSE,usa,sacramento,SMF,38.695,-121.591,2023/1/5
512069,1983/5/5,F,FALSE,TRUE,usa,philadelphia,PHL,39.872,-75.241,2023/1/5
512099,1988/11/10,F,FALSE,FALSE,usa,fresno,FAT,36.776,-119.718,2023/1/5
512103,1983/9/20,F,TRUE,TRUE,usa,st. louis,STL,38.748,-90.36,2023/1/5
512144,2006/1/10,F,FALSE,FALSE,usa,riverside,RAL,33.952,-117.445,2023/1/5
512163,1976/5/20,F,TRUE,FALSE,usa,sacramento,SMF,38.695,-121.591,2023/1/5
512190,1959/11/1,F,TRUE,FALSE,usa,sacramento,SMF,38.695,-121.591,2023/1/5
512193,1986/11/13,F,FALSE,TRUE,usa,tulsa,TUL,36.198,-95.888,2023/1/5
512197,1991/4/2,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/5
512249,2004/6/8,F,FALSE,FALSE,usa,columbus,LCK,39.814,-82.928,2023/1/5
512266,1976/2/7,F,FALSE,FALSE,usa,philadelphia,PNE,40.082,-75.011,2023/1/5
512271,1987/10/8,F,FALSE,FALSE,usa,sacramento,SAC,38.513,-121.493,2023/1/5
512283,1977/10/11,F,FALSE,FALSE,canada,montreal,YMX,45.68,-74.039,2023/1/5
512302,1977/2/6,F,TRUE,TRUE,usa,atlanta,ATL,33.64,-84.427,2023/1/5
512303,1974/3/10,F,FALSE,TRUE,usa,denver,DEN,39.858,-104.667,2023/1/5
512322,1980/1/2,M,FALSE,FALSE,usa,columbus,LCK,39.814,-82.928,2023/1/5
512329,1987/9/12,F,TRUE,FALSE,canada,hamilton,YHM,43.173,-79.935,2023/1/5
512377,1983/11/26,F,FALSE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/5
512392,1981/8/23,F,FALSE,FALSE,usa,lubbock,LBB,33.664,-101.823,2023/1/5
512416,1994/6/17,F,FALSE,FALSE,usa,jacksonville,NZC,30.219,-81.876,2023/1/5
512418,1974/3/11,F,FALSE,TRUE,usa,seattle,SEA,47.449,-122.309,2023/1/5
512443,1985/4/15,F,TRUE,TRUE,usa,new york,JFK,40.64,-73.779,2023/1/5
512552,1975/11/26,F,TRUE,FALSE,canada,toronto,YKZ,43.862,-79.37,2023/1/5
512556,1973/1/25,F,TRUE,FALSE,usa,el paso,BIF,31.849,-106.38,2023/1/5
512558,1968/4/23,M,TRUE,FALSE,usa,houston,IAH,29.98,-95.34,2023/1/5
512589,1981/2/8,M,FALSE,FALSE,usa,lincoln,LNK,40.851,-96.759,2023/1/5
512596,1969/6/16,F,TRUE,FALSE,usa,laredo,LRD,27.544,-99.461,2023/1/5
512598,1986/4/5,M,FALSE,FALSE,usa,chicago,UGN,42.422,-87.868,2023/1/5
512610,1983/11/2,F,FALSE,FALSE,usa,las vegas,LAS,36.08,-115.152,2023/1/5
512623,1999/8/16,F,FALSE,FALSE,usa,columbus,CMH,39.998,-82.892,2023/1/5
512631,1969/5/6,F,FALSE,FALSE,canada,montreal,YUL,45.468,-73.741,2023/1/5
512671,1968/2/8,F,TRUE,FALSE,usa,st. petersburg,PIE,27.911,-82.687,2023/1/5
512677,1999/4/22,F,TRUE,FALSE,usa,atlanta,ATL,33.64,-84.427,2023/1/5
512693,1986/6/21,F,FALSE,FALSE,usa,little rock,LIT,34.729,-92.224,2023/1/5
512695,1977/2/14,F,TRUE,FALSE,usa,omaha,OMA,41.302,-95.894,2023/1/6
512706,1970/8/14,F,TRUE,TRUE,usa,las vegas,LSV,36.236,-115.034,2023/1/6
512786,1984/2/27,M,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/6
512787,1972/4/19,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/6
512801,1970/10/5,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/6
512831,1980/2/22,F,FALSE,FALSE,usa,san antonio,SKF,29.384,-98.581,2023/1/6
512835,1983/7/6,F,TRUE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/6
512880,1977/1/4,F,FALSE,FALSE,usa,minneapolis,MSP,44.88,-93.217,2023/1/6
512900,1992/3/27,F,FALSE,FALSE,usa,miami,OPF,25.907,-80.278,2023/1/6
512904,1960/5/8,F,TRUE,FALSE,usa,phoenix,PHX,33.434,-112.008,2023/1/6
512928,2006/1/22,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/6
512974,2006/12/11,F,FALSE,FALSE,canada,toronto,YKZ,43.862,-79.37,2023/1/6
512976,1987/10/10,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/6
512984,1966/6/14,F,FALSE,FALSE,usa,spokane,GEG,47.62,-117.534,2023/1/6
513004,1983/5/25,F,FALSE,FALSE,usa,providence,PVD,41.724,-71.428,2023/1/6
513005,1995/10/25,F,FALSE,FALSE,usa,milwaukee,MKE,42.947,-87.896,2023/1/6
513090,2002/4/19,M,FALSE,TRUE,usa,los angeles,LAX,33.942,-118.408,2023/1/6
513091,1952/10/25,F,TRUE,FALSE,usa,san diego,SAN,32.733,-117.189,2023/1/6
513093,1968/7/28,F,FALSE,FALSE,usa,charlotte,CLT,35.214,-80.943,2023/1/6
513096,1994/5/5,F,TRUE,TRUE,usa,dallas,DAL,32.847,-96.852,2023/1/6
513126,1987/10/8,F,FALSE,FALSE,usa,san diego,SAN,32.733,-117.189,2023/1/6
513206,1976/6/2,M,FALSE,FALSE,usa,orlando,MCO,28.429,-81.316,2023/1/6
513216,1986/1/1,F,TRUE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/6
513227,1960/8/28,F,TRUE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/6
513233,1985/3/23,F,TRUE,TRUE,usa,riverside,RIV,33.881,-117.259,2023/1/6
513236,1980/8/12,F,TRUE,TRUE,usa,philadelphia,PNE,40.082,-75.011,2023/1/6
513242,1994/9/16,F,FALSE,FALSE,usa,detroit,DTW,42.212,-83.353,2023/1/6
513259,1970/1/11,F,TRUE,FALSE,usa,seattle,SEA,47.449,-122.309,2023/1/6
513296,1986/6/5,F,FALSE,FALSE,usa,columbus,CMH,39.998,-82.892,2023/1/6
513317,1969/2/21,F,TRUE,FALSE,usa,dallas,DAL,32.847,-96.852,2023/1/6
513338,1969/7/21,F,TRUE,FALSE,usa,oklahoma city,OKC,35.393,-97.601,2023/1/6
513339,1995/4/1,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/6
513345,2000/11/2,F,TRUE,TRUE,usa,lubbock,LBB,33.664,-101.823,2023/1/6
513366,1979/10/26,F,FALSE,FALSE,canada,montreal,YUL,45.468,-73.741,2023/1/6
513402,1978/8/3,F,TRUE,TRUE,usa,tacoma,TCM,47.138,-122.476,2023/1/6
513422,1982/2/5,F,TRUE,FALSE,usa,new orleans,MSY,29.993,-90.258,2023/1/6
513470,1976/6/2,F,TRUE,TRUE,usa,san diego,SAN,32.733,-117.189,2023/1/6
513509,1987/12/28,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/6
513543,1991/9/7,F,FALSE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/6
513555,1978/8/9,F,FALSE,FALSE,usa,seattle,BFI,47.53,-122.302,2023/1/6
513568,1963/10/4,F,FALSE,FALSE,canada,halifax,YAW,44.64,-63.499,2023/1/6
513620,2006/5/14,F,FALSE,FALSE,canada,toronto,YZD,43.742,-79.466,2023/1/6
513628,1983/11/9,F,TRUE,FALSE,usa,fresno,FAT,36.776,-119.718,2023/1/6
513638,1967/12/1,F,TRUE,TRUE,canada,toronto,YKZ,43.862,-79.37,2023/1/6
513661,1998/5/22,F,FALSE,FALSE,canada,winnipeg,YWG,49.91,-97.234,2023/1/6
513683,1970/10/2,M,TRUE,FALSE,usa,fort worth,FTW,32.82,-97.362,2023/1/6
513714,2001/2/11,F,FALSE,FALSE,usa,phoenix,LUF,33.535,-112.383,2023/1/6
513721,1983/1/14,F,FALSE,FALSE,usa,nashville,BNA,36.124,-86.678,2023/1/6
513776,1957/7/19,F,FALSE,FALSE,usa,chicago,UGN,42.422,-87.868,2023/1/6
513800,1971/5/9,M,TRUE,TRUE,usa,indianapolis,IND,39.717,-86.294,2023/1/6
513807,1979/8/18,F,TRUE,TRUE,usa,chicago,UGN,42.422,-87.868,2023/1/6
513823,1978/9/23,F,TRUE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/6
513853,1975/4/11,F,FALSE,TRUE,usa,san francisco,SFO,37.619,-122.375,2023/1/6
513860,1959/8/9,F,TRUE,FALSE,canada,montreal,YUL,45.468,-73.741,2023/1/6
513869,1983/6/7,F,FALSE,TRUE,usa,newark,EWR,40.692,-74.169,2023/1/6
513917,1968/4/18,F,TRUE,TRUE,usa,philadelphia,PHL,39.872,-75.241,2023/1/6
513926,1986/8/14,M,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/6
513933,1985/9/13,M,FALSE,FALSE,canada,toronto,YKZ,43.862,-79.37,2023/1/6
513956,1996/3/13,F,FALSE,FALSE,canada,vancouver,YVR,49.195,-123.182,2023/1/6
513967,1986/6/4,F,FALSE,FALSE,usa,phoenix,PHX,33.434,-112.008,2023/1/6
513995,1986/1/22,F,TRUE,TRUE,usa,dallas,DAL,32.847,-96.852,2023/1/6
514003,1986/10/1,F,TRUE,FALSE,usa,chicago,MDW,41.786,-87.752,2023/1/6
514071,1985/6/18,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/6
514076,1966/9/6,F,TRUE,TRUE,usa,new york,JFK,40.64,-73.779,2023/1/6
514113,2006/6/28,F,FALSE,TRUE,usa,jacksonville,LRF,34.918,-92.146,2023/1/6
514206,1988/8/20,F,TRUE,FALSE,usa,austin,AUS,30.194,-97.67,2023/1/6
514208,1985/12/28,F,FALSE,TRUE,usa,portland,PWM,43.646,-70.309,2023/1/6
514215,1970/4/13,F,FALSE,FALSE,usa,minneapolis,MSP,44.88,-93.217,2023/1/6
