user_id,perk
540572, AGE >= 50 Group: 1 night free hotel with filght
540580,AGE < 50 families with Childen: free hotel meal
540597, AGE >= 50 Group: 1 night free hotel with filght
540605,Economic hot spots: exclusive disounts
540614,Economic hot spots: exclusive disounts
540622,AGE < 50 no child: no cancellation fees
540642,Economic hot spots: exclusive disounts
540652,Potential new users: 10% discount on first order.
540653,AGE < 50 families with Childen: free hotel meal
540654,AGE < 50 families with Childen: free hotel meal
540656,AGE < 50 no child: no cancellation fees
540664,AGE < 50 families with Childen: free hotel meal
540666,AGE < 50 families with Childen: free hotel meal
540698,Economic hot spots: exclusive disounts
540708,AGE < 50 no child: no cancellation fees
540718,Economic hot spots: exclusive disounts
540733,AGE < 50 no child: no cancellation fees
540777,Economic hot spots: exclusive disounts
540819,AGE < 50 no child: no cancellation fees
540837, AGE >= 50 Group: 1 night free hotel with filght
540857,Potential new users: 10% discount on first order.
540863,AGE < 50 families with Childen: free hotel meal
540924,AGE < 50 no child: no cancellation fees
540941,AGE < 50 families with Childen: free hotel meal
540966,Potential new users: 10% discount on first order.
540973,AGE < 50 no child: no cancellation fees
540974,AGE < 50 no child: no cancellation fees
541001,AGE < 50 families with Childen: free hotel meal
541034,AGE < 50 no child: no cancellation fees
541040,Economic hot spots: exclusive disounts
541041,AGE < 50 no child: no cancellation fees
541047, AGE >= 50 Group: 1 night free hotel with filght
541061,AGE < 50 families with Childen: free hotel meal
541083, AGE >= 50 Group: 1 night free hotel with filght
541084, AGE >= 50 Group: 1 night free hotel with filght
541112,AGE < 50 no child: no cancellation fees
541132,Potential new users: 10% discount on first order.
541150,AGE < 50 no child: no cancellation fees
541162,AGE < 50 families with Childen: free hotel meal
541168,Economic hot spots: exclusive disounts
541176,AGE < 50 families with Childen: free hotel meal
541193,Potential new users: 10% discount on first order.
541216,AGE < 50 no child: no cancellation fees
541224, AGE >= 50 Group: 1 night free hotel with filght
541235,AGE < 50 no child: no cancellation fees
541236,Potential new users: 10% discount on first order.
541240,AGE < 50 no child: no cancellation fees
541249, AGE >= 50 Group: 1 night free hotel with filght
541259,AGE < 50 no child: no cancellation fees
541262,AGE < 50 families with Childen: free hotel meal
541282,AGE < 50 no child: no cancellation fees
541289,AGE < 50 no child: no cancellation fees
541326,AGE < 50 no child: no cancellation fees
541352,AGE < 50 families with Childen: free hotel meal
541357,AGE < 50 no child: no cancellation fees
541382,AGE < 50 families with Childen: free hotel meal
541389,AGE < 50 no child: no cancellation fees
541438,Economic hot spots: exclusive disounts
541454, AGE >= 50 Group: 1 night free hotel with filght
541497,Potential new users: 10% discount on first order.
541505,Economic hot spots: exclusive disounts
541516, AGE >= 50 Group: 1 night free hotel with filght
541539,Potential new users: 10% discount on first order.
541540, AGE >= 50 Group: 1 night free hotel with filght
541612,AGE < 50 families with Childen: free hotel meal
541649,AGE < 50 no child: no cancellation fees
541672,AGE < 50 no child: no cancellation fees
541699,AGE < 50 no child: no cancellation fees
541700,AGE < 50 no child: no cancellation fees
541734,Economic hot spots: exclusive disounts
541735,AGE < 50 no child: no cancellation fees
541752,AGE < 50 no child: no cancellation fees
541764,AGE < 50 no child: no cancellation fees
541812,AGE < 50 families with Childen: free hotel meal
541878,AGE < 50 no child: no cancellation fees
541901,AGE < 50 no child: no cancellation fees
541906, AGE >= 50 Group: 1 night free hotel with filght
541921, AGE >= 50 Group: 1 night free hotel with filght
541923,AGE < 50 no child: no cancellation fees
541931,AGE < 50 no child: no cancellation fees
541939, AGE >= 50 Group: 1 night free hotel with filght
541967,Economic hot spots: exclusive disounts
541972, AGE >= 50 Group: 1 night free hotel with filght
541980, AGE >= 50 Group: 1 night free hotel with filght
541988,Potential new users: 10% discount on first order.
541998,AGE < 50 no child: no cancellation fees
541999, AGE >= 50 Group: 1 night free hotel with filght
542012,AGE < 50 no child: no cancellation fees
542015,Economic hot spots: exclusive disounts
542027,AGE < 50 families with Childen: free hotel meal
542036,AGE < 50 families with Childen: free hotel meal
542056,AGE < 50 families with Childen: free hotel meal
542059, AGE >= 50 Group: 1 night free hotel with filght
542065,AGE < 50 no child: no cancellation fees
542080, AGE >= 50 Group: 1 night free hotel with filght
542095,Potential new users: 10% discount on first order.
542142,AGE < 50 families with Childen: free hotel meal
542153,AGE < 50 no child: no cancellation fees
542189,AGE < 50 no child: no cancellation fees
542194,AGE < 50 families with Childen: free hotel meal
542196, AGE >= 50 Group: 1 night free hotel with filght
542208,AGE < 50 families with Childen: free hotel meal
542230,AGE < 50 no child: no cancellation fees
542254,AGE < 50 no child: no cancellation fees
542267,Potential new users: 10% discount on first order.
542270,AGE < 50 no child: no cancellation fees
542277,AGE < 50 no child: no cancellation fees
542282,AGE < 50 no child: no cancellation fees
542303,AGE < 50 families with Childen: free hotel meal
542316,AGE < 50 no child: no cancellation fees
542326,AGE < 50 families with Childen: free hotel meal
542334, AGE >= 50 Group: 1 night free hotel with filght
542358,AGE < 50 no child: no cancellation fees
542366,AGE < 50 no child: no cancellation fees
542383,AGE < 50 no child: no cancellation fees
542418,Economic hot spots: exclusive disounts
542451,Economic hot spots: exclusive disounts
542471,AGE < 50 families with Childen: free hotel meal
542482,Potential new users: 10% discount on first order.
542570, AGE >= 50 Group: 1 night free hotel with filght
542585, AGE >= 50 Group: 1 night free hotel with filght
542605,AGE < 50 families with Childen: free hotel meal
542638,Potential new users: 10% discount on first order.
542657,Economic hot spots: exclusive disounts
542658,AGE < 50 no child: no cancellation fees
542663,AGE < 50 families with Childen: free hotel meal
542670,Economic hot spots: exclusive disounts
542706,AGE < 50 no child: no cancellation fees
542752,AGE < 50 no child: no cancellation fees
542760,Economic hot spots: exclusive disounts
542767,AGE < 50 no child: no cancellation fees
542795,AGE < 50 families with Childen: free hotel meal
542796,AGE < 50 no child: no cancellation fees
542805,Economic hot spots: exclusive disounts
542812,Economic hot spots: exclusive disounts
542815,Potential new users: 10% discount on first order.
542825,AGE < 50 no child: no cancellation fees
542843, AGE >= 50 Group: 1 night free hotel with filght
542850,AGE < 50 no child: no cancellation fees
542857,Potential new users: 10% discount on first order.
542874,Potential new users: 10% discount on first order.
542914,AGE < 50 no child: no cancellation fees
542918,AGE < 50 families with Childen: free hotel meal
542937,AGE < 50 no child: no cancellation fees
542965,AGE < 50 no child: no cancellation fees
542976,AGE < 50 families with Childen: free hotel meal
543008,AGE < 50 families with Childen: free hotel meal
543038,AGE < 50 no child: no cancellation fees
543052,AGE < 50 no child: no cancellation fees
543074, AGE >= 50 Group: 1 night free hotel with filght
543075, AGE >= 50 Group: 1 night free hotel with filght
543081, AGE >= 50 Group: 1 night free hotel with filght
543114,Economic hot spots: exclusive disounts
543126,AGE < 50 no child: no cancellation fees
543165,AGE < 50 no child: no cancellation fees
543222,AGE < 50 no child: no cancellation fees
543237, AGE >= 50 Group: 1 night free hotel with filght
543240, AGE >= 50 Group: 1 night free hotel with filght
543271,AGE < 50 no child: no cancellation fees
543273,AGE < 50 families with Childen: free hotel meal
543304,AGE < 50 families with Childen: free hotel meal
543306,AGE < 50 families with Childen: free hotel meal
543327,AGE < 50 no child: no cancellation fees
543339,AGE < 50 no child: no cancellation fees
543352,AGE < 50 no child: no cancellation fees
543375,Economic hot spots: exclusive disounts
543385,Economic hot spots: exclusive disounts
543428,AGE < 50 families with Childen: free hotel meal
543437,AGE < 50 no child: no cancellation fees
543476,AGE < 50 families with Childen: free hotel meal
543497, AGE >= 50 Group: 1 night free hotel with filght
543557,Economic hot spots: exclusive disounts
543559,AGE < 50 families with Childen: free hotel meal
543618,AGE < 50 no child: no cancellation fees
543620,Potential new users: 10% discount on first order.
543659,Economic hot spots: exclusive disounts
543660,AGE < 50 no child: no cancellation fees
543666,AGE < 50 no child: no cancellation fees
543668,AGE < 50 no child: no cancellation fees
543671, AGE >= 50 Group: 1 night free hotel with filght
543694, AGE >= 50 Group: 1 night free hotel with filght
543696,Potential new users: 10% discount on first order.
543713,AGE < 50 families with Childen: free hotel meal
543716,AGE < 50 families with Childen: free hotel meal
543723,Potential new users: 10% discount on first order.
543728,AGE < 50 no child: no cancellation fees
543778,Economic hot spots: exclusive disounts
543810,Economic hot spots: exclusive disounts
543816,Potential new users: 10% discount on first order.
543817,AGE < 50 no child: no cancellation fees
543826,AGE < 50 no child: no cancellation fees
543885,AGE < 50 no child: no cancellation fees
543900,AGE < 50 no child: no cancellation fees
543927,AGE < 50 no child: no cancellation fees
543928,AGE < 50 no child: no cancellation fees
543937,AGE < 50 no child: no cancellation fees
543952,AGE < 50 no child: no cancellation fees
543968,AGE < 50 no child: no cancellation fees
543976,AGE < 50 no child: no cancellation fees
544002,AGE < 50 families with Childen: free hotel meal
544008,AGE < 50 no child: no cancellation fees
544012,AGE < 50 families with Childen: free hotel meal
544015,AGE < 50 no child: no cancellation fees
544043,AGE < 50 families with Childen: free hotel meal
544163,AGE < 50 families with Childen: free hotel meal
544207,Economic hot spots: exclusive disounts
544254,AGE < 50 no child: no cancellation fees
544256,AGE < 50 no child: no cancellation fees
544271, AGE >= 50 Group: 1 night free hotel with filght
544333,Potential new users: 10% discount on first order.
544364,Potential new users: 10% discount on first order.
544367,AGE < 50 no child: no cancellation fees
544391,AGE < 50 families with Childen: free hotel meal
544406,AGE < 50 no child: no cancellation fees
544414, AGE >= 50 Group: 1 night free hotel with filght
544425,Potential new users: 10% discount on first order.
544444, AGE >= 50 Group: 1 night free hotel with filght
544447,AGE < 50 no child: no cancellation fees
544449,AGE < 50 families with Childen: free hotel meal
544469,AGE < 50 families with Childen: free hotel meal
544472,Potential new users: 10% discount on first order.
544476,AGE < 50 families with Childen: free hotel meal
544480,AGE < 50 no child: no cancellation fees
544495,Economic hot spots: exclusive disounts
544497,AGE < 50 no child: no cancellation fees
544507,Potential new users: 10% discount on first order.
544513,Economic hot spots: exclusive disounts
544536,AGE < 50 no child: no cancellation fees
544549,AGE < 50 no child: no cancellation fees
544595,AGE < 50 no child: no cancellation fees
544604, AGE >= 50 Group: 1 night free hotel with filght
544627,AGE < 50 families with Childen: free hotel meal
544640,AGE < 50 no child: no cancellation fees
544647,AGE < 50 no child: no cancellation fees
544680,AGE < 50 no child: no cancellation fees
544683,Economic hot spots: exclusive disounts
544685,AGE < 50 families with Childen: free hotel meal
544694, AGE >= 50 Group: 1 night free hotel with filght
544698,AGE < 50 families with Childen: free hotel meal
544747,AGE < 50 no child: no cancellation fees
544749,AGE < 50 no child: no cancellation fees
544818,AGE < 50 no child: no cancellation fees
544839,AGE < 50 no child: no cancellation fees
544868, AGE >= 50 Group: 1 night free hotel with filght
544926,AGE < 50 families with Childen: free hotel meal
545010, AGE >= 50 Group: 1 night free hotel with filght
545011, AGE >= 50 Group: 1 night free hotel with filght
545012,AGE < 50 families with Childen: free hotel meal
545063,Potential new users: 10% discount on first order.
545070,AGE < 50 families with Childen: free hotel meal
545089,Potential new users: 10% discount on first order.
545109,AGE < 50 no child: no cancellation fees
545115,AGE < 50 no child: no cancellation fees
545132,AGE < 50 families with Childen: free hotel meal
545208, AGE >= 50 Group: 1 night free hotel with filght
545209,AGE < 50 no child: no cancellation fees
545226,Economic hot spots: exclusive disounts
545247,AGE < 50 families with Childen: free hotel meal
545249, AGE >= 50 Group: 1 night free hotel with filght
545264,Potential new users: 10% discount on first order.
545272, AGE >= 50 Group: 1 night free hotel with filght
545281,Potential new users: 10% discount on first order.
545290,AGE < 50 families with Childen: free hotel meal
545300,AGE < 50 families with Childen: free hotel meal
545317,AGE < 50 families with Childen: free hotel meal
545318, AGE >= 50 Group: 1 night free hotel with filght
545327,AGE < 50 families with Childen: free hotel meal
545344,AGE < 50 families with Childen: free hotel meal
545345,AGE < 50 no child: no cancellation fees
545360,AGE < 50 no child: no cancellation fees
545375,AGE < 50 families with Childen: free hotel meal
545399, AGE >= 50 Group: 1 night free hotel with filght
545404, AGE >= 50 Group: 1 night free hotel with filght
545446,Economic hot spots: exclusive disounts
545465,AGE < 50 families with Childen: free hotel meal
545510,AGE < 50 no child: no cancellation fees
545518,AGE < 50 families with Childen: free hotel meal
545551,AGE < 50 families with Childen: free hotel meal
545577,AGE < 50 no child: no cancellation fees
545629,AGE < 50 no child: no cancellation fees
545633,AGE < 50 no child: no cancellation fees
545634,AGE < 50 no child: no cancellation fees
545652,AGE < 50 no child: no cancellation fees
545684,AGE < 50 families with Childen: free hotel meal
545736,AGE < 50 no child: no cancellation fees
545745,AGE < 50 no child: no cancellation fees
545748, AGE >= 50 Group: 1 night free hotel with filght
545754,Potential new users: 10% discount on first order.
545755,AGE < 50 no child: no cancellation fees
545758,AGE < 50 no child: no cancellation fees
545763, AGE >= 50 Group: 1 night free hotel with filght
545770,AGE < 50 no child: no cancellation fees
545771, AGE >= 50 Group: 1 night free hotel with filght
545803, AGE >= 50 Group: 1 night free hotel with filght
545805,AGE < 50 families with Childen: free hotel meal
545810,AGE < 50 families with Childen: free hotel meal
545848,Economic hot spots: exclusive disounts
545865,AGE < 50 no child: no cancellation fees
545879,Economic hot spots: exclusive disounts
545936,Economic hot spots: exclusive disounts
545939,AGE < 50 no child: no cancellation fees
545958,Potential new users: 10% discount on first order.
545981,AGE < 50 no child: no cancellation fees
546008,AGE < 50 no child: no cancellation fees
546050, AGE >= 50 Group: 1 night free hotel with filght
546061,AGE < 50 families with Childen: free hotel meal
546064, AGE >= 50 Group: 1 night free hotel with filght
546065,AGE < 50 families with Childen: free hotel meal
546072,AGE < 50 no child: no cancellation fees
546121,AGE < 50 no child: no cancellation fees
546127,Economic hot spots: exclusive disounts
546130,AGE < 50 families with Childen: free hotel meal
546131,Economic hot spots: exclusive disounts
546161, AGE >= 50 Group: 1 night free hotel with filght
546164,AGE < 50 no child: no cancellation fees
546190, AGE >= 50 Group: 1 night free hotel with filght
546224,AGE < 50 families with Childen: free hotel meal
546256, AGE >= 50 Group: 1 night free hotel with filght
546280,Economic hot spots: exclusive disounts
546282,AGE < 50 no child: no cancellation fees
546307, AGE >= 50 Group: 1 night free hotel with filght
546334,AGE < 50 no child: no cancellation fees
546395,AGE < 50 families with Childen: free hotel meal
546399,Potential new users: 10% discount on first order.
546419, AGE >= 50 Group: 1 night free hotel with filght
546437, AGE >= 50 Group: 1 night free hotel with filght
546462,Economic hot spots: exclusive disounts
546470,Potential new users: 10% discount on first order.
546485,AGE < 50 families with Childen: free hotel meal
546509,AGE < 50 no child: no cancellation fees
546529,AGE < 50 no child: no cancellation fees
546587,Economic hot spots: exclusive disounts
546612,AGE < 50 families with Childen: free hotel meal
546648,AGE < 50 families with Childen: free hotel meal
546664,AGE < 50 no child: no cancellation fees
546671,AGE < 50 no child: no cancellation fees
546679,AGE < 50 no child: no cancellation fees
546688,Economic hot spots: exclusive disounts
546702,AGE < 50 no child: no cancellation fees
546728, AGE >= 50 Group: 1 night free hotel with filght
546740,Economic hot spots: exclusive disounts
546756,AGE < 50 no child: no cancellation fees
546774,Economic hot spots: exclusive disounts
546842,Economic hot spots: exclusive disounts
546844,AGE < 50 families with Childen: free hotel meal
546847,Economic hot spots: exclusive disounts
546857, AGE >= 50 Group: 1 night free hotel with filght
546864,AGE < 50 no child: no cancellation fees
546867, AGE >= 50 Group: 1 night free hotel with filght
546881,AGE < 50 families with Childen: free hotel meal
546882,AGE < 50 no child: no cancellation fees
546884,AGE < 50 no child: no cancellation fees
546888,AGE < 50 no child: no cancellation fees
546900,AGE < 50 no child: no cancellation fees
546937,Potential new users: 10% discount on first order.
546964,Economic hot spots: exclusive disounts
546972,AGE < 50 families with Childen: free hotel meal
547006,Potential new users: 10% discount on first order.
547007,Economic hot spots: exclusive disounts
547037,AGE < 50 no child: no cancellation fees
547070, AGE >= 50 Group: 1 night free hotel with filght
547100, AGE >= 50 Group: 1 night free hotel with filght
547130,Economic hot spots: exclusive disounts
547150,AGE < 50 families with Childen: free hotel meal
547164,AGE < 50 no child: no cancellation fees
547175,AGE < 50 no child: no cancellation fees
547180,AGE < 50 families with Childen: free hotel meal
547181, AGE >= 50 Group: 1 night free hotel with filght
547201,Economic hot spots: exclusive disounts
547266, AGE >= 50 Group: 1 night free hotel with filght
547301,AGE < 50 families with Childen: free hotel meal
547320,AGE < 50 no child: no cancellation fees
547325,AGE < 50 families with Childen: free hotel meal
547336,AGE < 50 no child: no cancellation fees
547342,Economic hot spots: exclusive disounts
547412,Economic hot spots: exclusive disounts
547453,AGE < 50 families with Childen: free hotel meal
547458,AGE < 50 no child: no cancellation fees
547459,Economic hot spots: exclusive disounts
547483,AGE < 50 families with Childen: free hotel meal
547512,AGE < 50 no child: no cancellation fees
547555,AGE < 50 no child: no cancellation fees
547559,AGE < 50 no child: no cancellation fees
547568,Economic hot spots: exclusive disounts
547594,Potential new users: 10% discount on first order.
547606, AGE >= 50 Group: 1 night free hotel with filght
547613,AGE < 50 no child: no cancellation fees
547617, AGE >= 50 Group: 1 night free hotel with filght
547663,AGE < 50 no child: no cancellation fees
547664,AGE < 50 no child: no cancellation fees
547693,Potential new users: 10% discount on first order.
547761,AGE < 50 no child: no cancellation fees
547776,AGE < 50 no child: no cancellation fees
547779,AGE < 50 families with Childen: free hotel meal
547792,AGE < 50 families with Childen: free hotel meal
547817,AGE < 50 no child: no cancellation fees
547823, AGE >= 50 Group: 1 night free hotel with filght
547825,AGE < 50 no child: no cancellation fees
547834,Potential new users: 10% discount on first order.
547836,Economic hot spots: exclusive disounts
547857,Economic hot spots: exclusive disounts
547862,AGE < 50 families with Childen: free hotel meal
547878,AGE < 50 no child: no cancellation fees
547911,AGE < 50 families with Childen: free hotel meal
547938,Potential new users: 10% discount on first order.
547951, AGE >= 50 Group: 1 night free hotel with filght
547966,AGE < 50 families with Childen: free hotel meal
547997,Potential new users: 10% discount on first order.
548006,AGE < 50 no child: no cancellation fees
548022,AGE < 50 no child: no cancellation fees
548032,AGE < 50 no child: no cancellation fees
548037,Economic hot spots: exclusive disounts
548040,AGE < 50 no child: no cancellation fees
548093,AGE < 50 no child: no cancellation fees
548109,Economic hot spots: exclusive disounts
548113,AGE < 50 no child: no cancellation fees
548120,AGE < 50 no child: no cancellation fees
548123,Potential new users: 10% discount on first order.
548185,AGE < 50 no child: no cancellation fees
548189,AGE < 50 no child: no cancellation fees
548190,AGE < 50 no child: no cancellation fees
548193,Potential new users: 10% discount on first order.
548222, AGE >= 50 Group: 1 night free hotel with filght
548228, AGE >= 50 Group: 1 night free hotel with filght
548230, AGE >= 50 Group: 1 night free hotel with filght
548256,AGE < 50 families with Childen: free hotel meal
548258,AGE < 50 no child: no cancellation fees
548272,AGE < 50 families with Childen: free hotel meal
548307, AGE >= 50 Group: 1 night free hotel with filght
548310,AGE < 50 no child: no cancellation fees
548391, AGE >= 50 Group: 1 night free hotel with filght
548408,Economic hot spots: exclusive disounts
548422,AGE < 50 no child: no cancellation fees
548434,AGE < 50 no child: no cancellation fees
548448, AGE >= 50 Group: 1 night free hotel with filght
548474,AGE < 50 families with Childen: free hotel meal
548488,Economic hot spots: exclusive disounts
548490, AGE >= 50 Group: 1 night free hotel with filght
548504,AGE < 50 no child: no cancellation fees
548560,AGE < 50 families with Childen: free hotel meal
548568, AGE >= 50 Group: 1 night free hotel with filght
548587,AGE < 50 no child: no cancellation fees
548635,AGE < 50 families with Childen: free hotel meal
548651,AGE < 50 families with Childen: free hotel meal
548653,AGE < 50 families with Childen: free hotel meal
548672,AGE < 50 no child: no cancellation fees
548708,AGE < 50 no child: no cancellation fees
548743,AGE < 50 no child: no cancellation fees
548853, AGE >= 50 Group: 1 night free hotel with filght
548859,Economic hot spots: exclusive disounts
548872,AGE < 50 families with Childen: free hotel meal
548961,AGE < 50 families with Childen: free hotel meal
548967,AGE < 50 no child: no cancellation fees
548978,AGE < 50 no child: no cancellation fees
548988,Economic hot spots: exclusive disounts
548990,Economic hot spots: exclusive disounts
549058,AGE < 50 no child: no cancellation fees
549115,AGE < 50 families with Childen: free hotel meal
549116,AGE < 50 families with Childen: free hotel meal
549121, AGE >= 50 Group: 1 night free hotel with filght
549141,AGE < 50 families with Childen: free hotel meal
549152,AGE < 50 no child: no cancellation fees
549154,AGE < 50 families with Childen: free hotel meal
549190,AGE < 50 no child: no cancellation fees
549202, AGE >= 50 Group: 1 night free hotel with filght
549235,AGE < 50 families with Childen: free hotel meal
549251,AGE < 50 families with Childen: free hotel meal
549274, AGE >= 50 Group: 1 night free hotel with filght
549281,AGE < 50 families with Childen: free hotel meal
549290,AGE < 50 no child: no cancellation fees
549292,AGE < 50 families with Childen: free hotel meal
549293,Potential new users: 10% discount on first order.
549303,AGE < 50 no child: no cancellation fees
549313,AGE < 50 families with Childen: free hotel meal
549320,AGE < 50 families with Childen: free hotel meal
549357,AGE < 50 no child: no cancellation fees
549359,AGE < 50 families with Childen: free hotel meal
549361,Economic hot spots: exclusive disounts
549366,Potential new users: 10% discount on first order.
549367,AGE < 50 families with Childen: free hotel meal
549377,AGE < 50 no child: no cancellation fees
549389,AGE < 50 families with Childen: free hotel meal
549390,AGE < 50 families with Childen: free hotel meal
549450,Potential new users: 10% discount on first order.
549466,AGE < 50 no child: no cancellation fees
549472,AGE < 50 no child: no cancellation fees
549482,AGE < 50 no child: no cancellation fees
549515,AGE < 50 families with Childen: free hotel meal
549569,AGE < 50 no child: no cancellation fees
549572,Economic hot spots: exclusive disounts
549579,AGE < 50 no child: no cancellation fees
549580,AGE < 50 no child: no cancellation fees
549584,AGE < 50 no child: no cancellation fees
549608,Potential new users: 10% discount on first order.
549611,Economic hot spots: exclusive disounts
549623,AGE < 50 families with Childen: free hotel meal
549631, AGE >= 50 Group: 1 night free hotel with filght
549710,AGE < 50 families with Childen: free hotel meal
549714, AGE >= 50 Group: 1 night free hotel with filght
549733,AGE < 50 no child: no cancellation fees
549746,AGE < 50 no child: no cancellation fees
549759,Potential new users: 10% discount on first order.
549764,Economic hot spots: exclusive disounts
549777,AGE < 50 families with Childen: free hotel meal
549797,AGE < 50 families with Childen: free hotel meal
549800,AGE < 50 families with Childen: free hotel meal
549850, AGE >= 50 Group: 1 night free hotel with filght
549894,Potential new users: 10% discount on first order.
549938,Economic hot spots: exclusive disounts
549988,Potential new users: 10% discount on first order.
549992,AGE < 50 no child: no cancellation fees
550017,Economic hot spots: exclusive disounts
550019,AGE < 50 no child: no cancellation fees
550022,Potential new users: 10% discount on first order.
550028,Potential new users: 10% discount on first order.
550068,AGE < 50 families with Childen: free hotel meal
550071,AGE < 50 no child: no cancellation fees
550077, AGE >= 50 Group: 1 night free hotel with filght
550105,AGE < 50 no child: no cancellation fees
550110, AGE >= 50 Group: 1 night free hotel with filght
550134,AGE < 50 no child: no cancellation fees
550193, AGE >= 50 Group: 1 night free hotel with filght
550200,AGE < 50 families with Childen: free hotel meal
550202,AGE < 50 no child: no cancellation fees
550221,AGE < 50 no child: no cancellation fees
550222,AGE < 50 no child: no cancellation fees
550229,AGE < 50 no child: no cancellation fees
550233,AGE < 50 no child: no cancellation fees
550298,AGE < 50 no child: no cancellation fees
550300, AGE >= 50 Group: 1 night free hotel with filght
550317,AGE < 50 families with Childen: free hotel meal
550400,Economic hot spots: exclusive disounts
550421,AGE < 50 no child: no cancellation fees
550426,AGE < 50 families with Childen: free hotel meal
550442,Economic hot spots: exclusive disounts
550455, AGE >= 50 Group: 1 night free hotel with filght
550459,AGE < 50 no child: no cancellation fees
550460,AGE < 50 no child: no cancellation fees
550482,Potential new users: 10% discount on first order.
550506,AGE < 50 families with Childen: free hotel meal
550514,AGE < 50 families with Childen: free hotel meal
550572,Economic hot spots: exclusive disounts
550579,AGE < 50 families with Childen: free hotel meal
550599,Potential new users: 10% discount on first order.
550627,Potential new users: 10% discount on first order.
550703, AGE >= 50 Group: 1 night free hotel with filght
550711,Economic hot spots: exclusive disounts
550752,AGE < 50 families with Childen: free hotel meal
550754, AGE >= 50 Group: 1 night free hotel with filght
550796,AGE < 50 families with Childen: free hotel meal
550804,AGE < 50 families with Childen: free hotel meal
550805,AGE < 50 no child: no cancellation fees
550830,Potential new users: 10% discount on first order.
550868,AGE < 50 no child: no cancellation fees
550871,AGE < 50 families with Childen: free hotel meal
550887,AGE < 50 families with Childen: free hotel meal
550904,Economic hot spots: exclusive disounts
550973,AGE < 50 no child: no cancellation fees
550985,AGE < 50 no child: no cancellation fees
551023, AGE >= 50 Group: 1 night free hotel with filght
551032,Economic hot spots: exclusive disounts
551042,Economic hot spots: exclusive disounts
551051,AGE < 50 families with Childen: free hotel meal
551088,AGE < 50 no child: no cancellation fees
551116,AGE < 50 no child: no cancellation fees
551166,Economic hot spots: exclusive disounts
551210,Potential new users: 10% discount on first order.
551211,Potential new users: 10% discount on first order.
551217,AGE < 50 no child: no cancellation fees
551237,AGE < 50 no child: no cancellation fees
551241,Economic hot spots: exclusive disounts
551245,Potential new users: 10% discount on first order.
551278,AGE < 50 no child: no cancellation fees
551282, AGE >= 50 Group: 1 night free hotel with filght
551331,AGE < 50 families with Childen: free hotel meal
551340,AGE < 50 no child: no cancellation fees
551359,AGE < 50 no child: no cancellation fees
551430,AGE < 50 families with Childen: free hotel meal
551431,Potential new users: 10% discount on first order.
551448,AGE < 50 no child: no cancellation fees
551468, AGE >= 50 Group: 1 night free hotel with filght
551473, AGE >= 50 Group: 1 night free hotel with filght
551486,AGE < 50 families with Childen: free hotel meal
551488,AGE < 50 no child: no cancellation fees
551501,Potential new users: 10% discount on first order.
551549, AGE >= 50 Group: 1 night free hotel with filght
551560,AGE < 50 families with Childen: free hotel meal
551567,Economic hot spots: exclusive disounts
551576,AGE < 50 no child: no cancellation fees
551600,AGE < 50 no child: no cancellation fees
551615,AGE < 50 no child: no cancellation fees
551620,AGE < 50 no child: no cancellation fees
551622,Potential new users: 10% discount on first order.
551627,AGE < 50 no child: no cancellation fees
551662,AGE < 50 no child: no cancellation fees
551665, AGE >= 50 Group: 1 night free hotel with filght
551671,Potential new users: 10% discount on first order.
551681,AGE < 50 no child: no cancellation fees
551685, AGE >= 50 Group: 1 night free hotel with filght
551718,AGE < 50 families with Childen: free hotel meal
551729,AGE < 50 no child: no cancellation fees
551804,AGE < 50 no child: no cancellation fees
551834, AGE >= 50 Group: 1 night free hotel with filght
551847,AGE < 50 no child: no cancellation fees
551890,AGE < 50 no child: no cancellation fees
551908,Potential new users: 10% discount on first order.
551914, AGE >= 50 Group: 1 night free hotel with filght
551935, AGE >= 50 Group: 1 night free hotel with filght
551963,AGE < 50 no child: no cancellation fees
551967,AGE < 50 no child: no cancellation fees
551978,AGE < 50 families with Childen: free hotel meal
551990,AGE < 50 no child: no cancellation fees
552036, AGE >= 50 Group: 1 night free hotel with filght
552088,AGE < 50 no child: no cancellation fees
552165,Potential new users: 10% discount on first order.
552172, AGE >= 50 Group: 1 night free hotel with filght
552192,Economic hot spots: exclusive disounts
552209,Potential new users: 10% discount on first order.
552302,Potential new users: 10% discount on first order.
552303, AGE >= 50 Group: 1 night free hotel with filght
552313,Economic hot spots: exclusive disounts
552314, AGE >= 50 Group: 1 night free hotel with filght
552345,AGE < 50 families with Childen: free hotel meal
552348, AGE >= 50 Group: 1 night free hotel with filght
552363,AGE < 50 no child: no cancellation fees
552364,AGE < 50 families with Childen: free hotel meal
552366,AGE < 50 no child: no cancellation fees
552372,AGE < 50 no child: no cancellation fees
552384,Economic hot spots: exclusive disounts
552414,AGE < 50 no child: no cancellation fees
552432,Economic hot spots: exclusive disounts
552440, AGE >= 50 Group: 1 night free hotel with filght
552473,AGE < 50 no child: no cancellation fees
552487, AGE >= 50 Group: 1 night free hotel with filght
552506,Potential new users: 10% discount on first order.
552532,Economic hot spots: exclusive disounts
552535,Economic hot spots: exclusive disounts
552558, AGE >= 50 Group: 1 night free hotel with filght
552573,AGE < 50 families with Childen: free hotel meal
552597,Economic hot spots: exclusive disounts
552598, AGE >= 50 Group: 1 night free hotel with filght
