session_id,user_id,trip_id,session_start,session_end,flight_discount,hotel_discount,flight_discount_amount,hotel_discount_amount,flight_booked,hotel_booked,page_clicks,cancellation
599348-c5bec0b67b324c4b9109f4c9750974ac,599348,599348-922ecf1deca74c0fa37a1453eac3454f,2023/7/19 19:31,2023/7/19 19:32,FALSE,FALSE,,,TRUE,FALSE,14,FALSE
608727-bbaae5d9455f45f0a0fb6502dc701e29,608727,608727-e86cf00d1d5f4d5195a8c37c78d0c874,2023/7/19 14:19,2023/7/19 14:20,TRUE,FALSE,0.05,,TRUE,TRUE,16,FALSE
609413-9198dcaf84ee4b11b311ba5bfd3e7137,609413,609413-3e45cfcf80f64f2f83af0a387b11bc00,2023/7/19 19:11,2023/7/19 19:13,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
610806-9dc9786e32ea48a098d4efc72d57505d,610806,610806-9775e02094ea4ae08e9f776b50c9d248,2023/7/19 19:40,2023/7/19 19:44,FALSE,FALSE,,,TRUE,TRUE,39,FALSE
638565-12fadf0b6822404eb68e2982cfcd9966,638565,638565-a2eda957acde40c78d1cbfcdc1c6ec85,2023/7/19 19:52,2023/7/19 19:53,FALSE,FALSE,,,TRUE,FALSE,16,FALSE
656346-17e74d34962d40b18e68544ebf94e89e,656346,656346-3deb380ee8ec4711ab1cb233c3640608,2023/7/19 21:40,2023/7/19 21:43,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
691334-ba6d3d56762740b7b6906d4f7916ea5d,691334,691334-5f19253719d145d1b395b41077c3b987,2023/7/19 6:29,2023/7/19 6:31,FALSE,FALSE,,,TRUE,TRUE,16,FALSE
767426-5da347de388f4a51877f09d84a9ea35f,767426,767426-23bb9dda7c9945afb7756a0a94c96f6b,2023/7/19 13:09,2023/7/19 13:10,FALSE,FALSE,,,FALSE,TRUE,11,FALSE
175032-a10c9fca09e1497ea695c1e6710ae0ba,175032,175032-96dd58c8e7fc45a2aae26df4b3069506,2023/7/20 21:09,2023/7/20 21:13,FALSE,TRUE,,0.15,FALSE,TRUE,38,FALSE
471077-74e5ca6bbe524df1863343ed4781288d,471077,471077-2f6c69504c4249dda5d10f612384c7a3,2023/7/20 21:50,2023/7/20 21:52,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
491559-bf6ac2b97eba4cbdbb08a8829b178b81,491559,491559-7d19f2d856024af3a97894adc1470007,2023/7/20 7:22,2023/7/20 7:24,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
509515-8f88e8b831774197a4c7020f2684825d,509515,509515-019d43798e904652995bfbe42d9dbd46,2023/7/20 17:24,2023/7/20 17:26,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
513093-8fc045fa32f3431494d3e60b29056dbd,513093,513093-01a8bbc822a54cd58a4dad47bb327cbf,2023/7/20 17:11,2023/7/20 17:14,FALSE,FALSE,,,FALSE,TRUE,24,FALSE
517284-241ae17424c54d3287ce2185b60f9959,517284,517284-fa2498df9ffe4f43922ebdf8c3d06ff4,2023/7/20 6:55,2023/7/20 6:56,FALSE,TRUE,,0.15,TRUE,FALSE,13,FALSE
517397-bd9af1e6d51042c7a8daae497723ff66,517397,517397-5b8deb26498242a380686c51254d9e7d,2023/7/20 8:33,2023/7/20 8:36,FALSE,FALSE,,,TRUE,TRUE,27,FALSE
523474-c1b69fe079fe46559c300d2ab6701635,523474,523474-7189b50070394603a35fc18ff465ce84,2023/7/20 8:00,2023/7/20 8:04,FALSE,FALSE,,,TRUE,TRUE,37,FALSE
526079-aff4e776623e4ddea75a9c259a5f135e,526079,526079-419d924146c9482c8352f5f234404521,2023/7/20 9:25,2023/7/20 9:26,TRUE,FALSE,0.1,,TRUE,FALSE,10,FALSE
534742-5c7659a88ff24806914845903c271623,534742,534742-16907ca2fa984d23b4c4034d1de0e984,2023/7/20 13:19,2023/7/20 13:21,TRUE,FALSE,0.2,,FALSE,TRUE,22,FALSE
539558-8bcb18280e6d4b2aa411450b3fe82e41,539558,539558-83e4d2dafb724345b2eb649d6ef83212,2023/7/20 18:19,2023/7/20 18:21,FALSE,TRUE,,0.25,TRUE,TRUE,19,FALSE
539566-2f580c09628b46c89af75a5da4cad284,539566,539566-e99f9e60d1b24b2fa5ceca9d9daef9af,2023/7/20 19:00,2023/7/20 19:03,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
545317-50b18f328a654efcb6a50f896a82da37,545317,545317-1263487138ad48909e5f8129690824cc,2023/7/20 17:16,2023/7/20 17:20,FALSE,FALSE,,,TRUE,TRUE,39,FALSE
550754-41e80f6b966a4443b9739ef0f1a1fc37,550754,550754-8e84214d8618420c8ec74dc6a2895ba8,2023/7/20 19:53,2023/7/20 19:55,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
553456-7c832c751e6f46d6ab8d1d25cb66faa2,553456,553456-65e3bbd15b364856ae894bf8d3a4e616,2023/7/20 19:57,2023/7/20 19:59,FALSE,FALSE,,,TRUE,FALSE,17,FALSE
571580-8dcb2d3382d34a24994904575e1766b3,571580,571580-f8ba1bc299e6426da95073c0c7b113c8,2023/7/20 1:34,2023/7/20 1:36,FALSE,FALSE,,,TRUE,FALSE,17,FALSE
573122-d0d5528ab1124e0696140aa7b2f3df5e,573122,573122-af5f21d6e79b4641a28068d2f9be5bc8,2023/7/20 15:57,2023/7/20 16:00,FALSE,FALSE,,,TRUE,TRUE,30,FALSE
573584-a7940b5598924f379b4a22777e7470b4,573584,573584-9292b87c68154b3d94961be059028994,2023/7/20 16:51,2023/7/20 16:54,TRUE,TRUE,0.1,0.05,TRUE,TRUE,24,FALSE
576231-c4bf427f5cf04d21a92dffa9e0c25c98,576231,576231-4c0eef780273480d8eb90e276c54145a,2023/7/20 19:31,2023/7/20 19:32,FALSE,FALSE,,,FALSE,TRUE,15,FALSE
577915-cf1cad1722b549c9bdd3e432a2983a48,577915,577915-a7f3778ef10648f4a8098efeaf487ff0,2023/7/20 13:57,2023/7/20 13:59,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
580211-cbb8d74cc90f4305898aac66f6ff03fb,580211,580211-59b81e6d6afc443bb05532b22cc26d3e,2023/7/20 15:26,2023/7/20 15:28,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
584998-52c25d8529af4c86a45e43a39f2d2925,584998,584998-5a20305c39e147a9bd7644136a90d630,2023/7/20 7:38,2023/7/20 7:41,FALSE,FALSE,,,TRUE,TRUE,31,FALSE
593632-2251107f8acb4bc9af74fd76037d2af8,593632,593632-7ab3dd6c83c948298e60b321f907785d,2023/7/20 2:38,2023/7/20 2:42,FALSE,TRUE,,0.1,TRUE,TRUE,35,FALSE
620972-bf82325990ec4fcca58970be3da69703,620972,620972-959c6615898748e081a29bb8912a26a4,2023/7/20 18:08,2023/7/20 18:11,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
629803-ec5ab75ac4f84739a1b42997134f07b1,629803,629803-c7e511eaf49d476e922ae4bd18ecb0f3,2023/7/20 5:42,2023/7/20 5:45,TRUE,FALSE,0.1,,TRUE,TRUE,32,FALSE
635790-1392bc690d6c408daeb30b38d6d17544,635790,635790-71504937f58f41158486c9ff024bfafe,2023/7/20 15:29,2023/7/20 15:30,FALSE,FALSE,,,TRUE,FALSE,12,FALSE
638580-c19588eb80b140dcb8eab6f4ff989ffa,638580,638580-a26a38d6775d4d1ca59a0e4a6816c4d1,2023/7/20 19:31,2023/7/20 19:32,FALSE,FALSE,,,FALSE,TRUE,10,FALSE
665892-08763095fc7143d4a313b7cbfd7fc8c5,665892,665892-4d9370c99b444b439de5c66ce8be36fb,2023/7/20 14:41,2023/7/20 14:43,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
695557-5f14c5bbc8b3407ab8880d5ca4df5d86,695557,695557-bff1781d4b184dc5beffef54edbe8908,2023/7/20 13:08,2023/7/20 13:11,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
792549-b253f6d57d77426680ca8dbee6fefdd4,792549,792549-939ec5f0c6ff4fe3abf82c8bf7bee488,2023/7/20 14:03,2023/7/20 14:05,FALSE,FALSE,,,TRUE,FALSE,18,FALSE
349132-14d7bf94bf9b4f968d5fe6dad41ecced,349132,349132-e1efc771d650473cafce78596f667408,2023/1/4 19:46,2023/1/4 19:48,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
380874-05339fd92d834720802cfe6ea11f8fca,380874,380874-1f29a1cd5b964153ab337c08a4c5a151,2023/1/4 17:18,2023/1/4 17:20,FALSE,TRUE,,0.25,TRUE,TRUE,19,FALSE
437539-43acf27714f241d38e6b039da42738bc,437539,437539-5ae048b50cdf4be7857aeab002749729,2023/1/4 20:21,2023/1/4 20:22,FALSE,FALSE,,,TRUE,TRUE,16,FALSE
438596-90f555be048f4c25873d89af1d2c08cf,438596,438596-20376e2fffa84994a692fd88c933b6c8,2023/1/4 13:32,2023/1/4 13:35,TRUE,FALSE,0.1,,TRUE,TRUE,26,FALSE
467007-b793d6ff737347039f6e6296f005da64,467007,467007-11bb86dbbdbc4171a96509853d075dd3,2023/1/4 5:34,2023/1/4 5:39,TRUE,FALSE,0.1,,TRUE,TRUE,45,FALSE
471077-634da7edfdf6440e983b24bd1fd05cb2,471077,471077-5e259b461ba5480ca17bb25de107b719,2023/1/4 16:39,2023/1/4 16:41,TRUE,FALSE,0.3,,TRUE,TRUE,22,FALSE
473332-97b55f3a0daa47a18e1f485092d82ad0,473332,473332-1e1bc7e70fe645778784749ac355ee9c,2023/1/4 19:22,2023/1/4 19:24,FALSE,TRUE,,0.05,TRUE,TRUE,21,FALSE
476693-0e2de888c88a488ebb0bafe1ec0f40c6,476693,476693-1b940634370d4124ad301dca07ec981e,2023/1/4 23:20,2023/1/4 23:27,FALSE,FALSE,,,TRUE,TRUE,59,FALSE
482744-6d708389b39645de858a71a3fdb0c104,482744,482744-0c6f38b7fe644d78ac1729a51b2ec575,2023/1/4 12:09,2023/1/4 12:11,TRUE,FALSE,0.15,,TRUE,TRUE,19,FALSE
491559-770fdac229a24c6b8370b3e32bb35748,491559,491559-1734be55665448caa5c71482de53ea94,2023/1/4 22:16,2023/1/4 22:18,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
491597-5c29187194034776ab061809d3e3ba04,491597,491597-813726e1502d4d5ca54c77613fbfe7cd,2023/1/4 16:45,2023/1/4 16:47,TRUE,FALSE,0.2,,TRUE,TRUE,21,FALSE
491925-7cb53333a58443ab998eb72e715ce82c,491925,491925-b91617da498242a7b7e54f8335597a49,2023/1/4 22:49,2023/1/4 22:50,FALSE,TRUE,,0.05,FALSE,TRUE,12,FALSE
506427-e52119fca4cf40e6b4573c332ac4e055,506427,506427-2fcf856f2cb34995bcbe6042ebb57232,2023/1/4 19:56,2023/1/4 19:59,FALSE,FALSE,,,TRUE,TRUE,32,FALSE
508892-a2adb69c65fc4dc080be08720aac6f06,508892,508892-fe1280438e3348138ca295e616bd09cc,2023/1/4 22:11,2023/1/4 22:13,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
508901-b5f0140751fa497e8290baa78901436f,508901,508901-eae4e0577bf14cbe8a172dc075920e4b,2023/1/4 22:01,2023/1/4 22:02,FALSE,FALSE,,,TRUE,TRUE,16,FALSE
508923-3e176626e4174caab56a7d82d0abf301,508923,508923-9f426e28dffa4229a17a034993398820,2023/1/4 19:58,2023/1/4 20:00,FALSE,FALSE,,,FALSE,TRUE,22,FALSE
508944-ef1d059646394246bd6cb32a7074880b,508944,508944-6604e21d80b145bbb7662f3fbd7b61d2,2023/1/4 14:53,2023/1/4 14:57,FALSE,FALSE,,,TRUE,TRUE,33,FALSE
509024-31c1a28d85d947ee961c26e0ec3e490f,509024,509024-bbead519dae54de3a0a267d3b1e23375,2023/1/4 21:50,2023/1/4 21:52,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
509061-9dd77cfa72fb4c0f831ac6f2f3d355e5,509061,509061-23904c4020b44d4e9a9d76ee47c08a7c,2023/1/4 8:38,2023/1/4 8:41,FALSE,TRUE,,0.15,TRUE,FALSE,30,FALSE
509115-c43dc0df325540298b48f37c8afe1f85,509115,509115-71bbe3ab4b4b4a2d8b70cae067277b76,2023/1/4 4:25,2023/1/4 4:26,FALSE,FALSE,,,FALSE,TRUE,9,FALSE
509119-190f8cad68ca4b478cf009df55b462fc,509119,509119-2e8b00b9f8b644e7a5905b34f42a5b1d,2023/1/4 18:05,2023/1/4 18:07,FALSE,FALSE,,,FALSE,TRUE,20,FALSE
509202-04bb1f9a68d74c79b35cd5c0e080a5fa,509202,509202-4aadecfc2a94440f9f72107cdb4b897f,2023/1/4 19:34,2023/1/4 19:36,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
509282-0a1d2563e5904293918e4eadcd262bf9,509282,509282-a2bf5b84091b47a8ab3f12c95f8dd863,2023/1/4 17:07,2023/1/4 17:09,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
509302-6376fd47b6564dbdb28d06645a2fc6fb,509302,509302-a5d3d7cf8e5d4d33b61c4b27e8112809,2023/1/4 19:46,2023/1/4 19:49,TRUE,FALSE,0.25,,TRUE,TRUE,24,FALSE
509316-bbba7647e46d491b8cd63d71fc389680,509316,509316-e9bf7a8072514be2806c77ada6fff9ca,2023/1/4 13:26,2023/1/4 13:29,FALSE,FALSE,,,TRUE,TRUE,30,FALSE
509354-0d7b863429ad4dd090db7fade0e5de13,509354,509354-bd0049dbf300457abddebe52e4a8a843,2023/1/4 21:57,2023/1/4 21:59,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
509414-aeeef542429e40199d9cf26acfcc0acb,509414,509414-318988703e1041cc93206adad629e893,2023/1/4 19:58,2023/1/4 20:01,FALSE,FALSE,,,TRUE,TRUE,27,FALSE
509435-69c5075203324b759b6aecfc48ff2012,509435,509435-ea01c896572a4f75af113a1acc5bb667,2023/1/4 8:06,2023/1/4 8:11,FALSE,FALSE,,,TRUE,TRUE,48,FALSE
509459-c51bc12903aa45639a6b158bfcd68847,509459,509459-ca05d0a4a6df4be6a646c6d5054e87cf,2023/1/4 19:06,2023/1/4 19:09,FALSE,FALSE,,,TRUE,FALSE,29,FALSE
509498-b43977a653df4016ae5ec54871848a08,509498,509498-79fe4432da3b48f0bfdbed0b9356b4e8,2023/1/4 19:41,2023/1/4 19:44,FALSE,TRUE,,0.05,TRUE,TRUE,26,FALSE
509530-0dad303060f9402eb26ba5b07be25094,509530,509530-1e1b1e16fc574cafb3ed1852b60f8b16,2023/1/4 11:55,2023/1/4 11:57,FALSE,FALSE,,,FALSE,TRUE,18,FALSE
510022-ee69fc9ae3d744f99f3778a137588b44,510022,510022-f86b91b1dd8046c4916201d5aabe570a,2023/1/4 4:17,2023/1/4 4:19,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
510067-15bc964416284f57a18ed3f374921d62,510067,510067-3a5a7a0a9d6f436382688e70e8d5e1a6,2023/1/4 17:24,2023/1/4 17:27,FALSE,FALSE,,,TRUE,TRUE,31,FALSE
510070-178a4e37cc5943568312d9c818104da1,510070,510070-4f97c7fb89c745e885de7079873d0af6,2023/1/4 18:33,2023/1/4 18:37,FALSE,TRUE,,0.15,TRUE,TRUE,34,FALSE
510093-0d106ecf4128432f97e67f3614940b6a,510093,510093-2ee22913cbb444efb57a9bc1c5799af3,2023/1/4 17:53,2023/1/4 17:55,FALSE,FALSE,,,TRUE,FALSE,18,FALSE
510179-20aafa1d2ae04fd1aacbdbc091e8b053,510179,510179-c43881edae544a4181c1b0fc61ecf7a1,2023/1/4 12:47,2023/1/4 12:49,FALSE,FALSE,,,FALSE,TRUE,20,FALSE
510188-a772ca5f1bb7480a929282141e6d1c3d,510188,510188-dfa138faf04c423485a195fa93d7aa38,2023/1/4 14:29,2023/1/4 14:31,FALSE,TRUE,,0.05,TRUE,FALSE,16,FALSE
510198-48c0e1cf4fb147328bb5dbae3ca22411,510198,510198-74464b50ee984494b39460eef1e03bb2,2023/1/4 0:01,2023/1/4 0:04,FALSE,TRUE,,0.15,TRUE,TRUE,28,FALSE
510238-eb0b55bd200f479ca2ba48943634ca0a,510238,510238-768aa782186646d98e1f0e00d20ee422,2023/1/4 10:45,2023/1/4 10:47,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
510243-d3a2435fbecd4498ad72960a57ba2ddc,510243,510243-66976004177c40c1a7ad2bf63cf444a2,2023/1/4 15:33,2023/1/4 15:35,FALSE,FALSE,,,TRUE,FALSE,17,FALSE
510571-f9265397db5e4921b1b6f569a88b2a7f,510571,510571-ddad02f4de2641c885409da85447df8d,2023/1/4 1:06,2023/1/4 1:07,TRUE,FALSE,0.2,,FALSE,TRUE,14,FALSE
510580-457d4356a0df4ec2afb599a8080ec789,510580,510580-d82f6a70f6bd4f27beb493524df2e95a,2023/1/4 7:00,2023/1/4 7:01,FALSE,FALSE,,,FALSE,TRUE,14,FALSE
510586-cd7d177cb05649d0b2bca38332833c93,510586,510586-f4d69ffc8fdf4f289ca5d35c5c63890b,2023/1/4 20:36,2023/1/4 20:38,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
313724-66d14a995cca4fb0a6fbdec7c8a484e6,313724,313724-5ff715143f1d48248171238f11446d82,2023/1/5 22:29,2023/1/5 22:34,FALSE,FALSE,,,TRUE,TRUE,44,FALSE
447053-85dda58155c04cc38d646970b106734c,447053,447053-1c7dd8c5e0a541389dd172753b1bbbaa,2023/1/5 21:46,2023/1/5 21:51,FALSE,FALSE,,,TRUE,TRUE,42,FALSE
453143-23cd0b5fd64a4060a610f1c0b01584fa,453143,453143-6a3b34099401473daeadea7db9f7ea50,2023/1/5 4:34,2023/1/5 4:36,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
471500-6bae32f3fa3b4efdb4f3b6a5daefa1e0,471500,471500-f6a421bda480429f82f8ed7cc1d59b77,2023/1/5 14:45,2023/1/5 14:47,FALSE,TRUE,,0.1,TRUE,TRUE,24,FALSE
471717-2ff9f0c749d649d1b3ce86cd2ccc8236,471717,471717-544bc48c0aa84d799f652708b159bf36,2023/1/5 8:17,2023/1/5 8:20,FALSE,FALSE,,,TRUE,TRUE,30,FALSE
474546-ee1092289e764fc0a81c0d31ac3fe9d0,474546,474546-1d4cb9740cb842f790244f1bc6720a83,2023/1/5 6:14,2023/1/5 6:16,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
483237-77d5d3211c794155bbc6a473402207ed,483237,483237-f191083fd508426e830dd85808321e6d,2023/1/5 20:52,2023/1/5 20:54,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
483480-70b7cc593ce3458abe5f134b96e88d17,483480,483480-d3695fc2af7b43a3a84a61abf9513534,2023/1/5 19:44,2023/1/5 19:45,FALSE,FALSE,,,FALSE,TRUE,14,FALSE
503342-0754eaf6d8cc452aaf17540f5250b3c0,503342,503342-e94e142a982246eea69397424fd45060,2023/1/5 21:54,2023/1/5 21:56,TRUE,FALSE,0.05,,TRUE,TRUE,21,FALSE
504859-18b7051a1eb649bdb5ad9909ca00563f,504859,504859-7155f2f2938d438bb1a2e151d6f0654d,2023/1/5 7:21,2023/1/5 7:24,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
507728-113ebea4fb864dc3a320699fc6b36a67,507728,507728-8b731bc2c8144e77a8293ec0eb229876,2023/1/5 14:15,2023/1/5 14:17,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
507759-64aa78a3ede24c0daa91142896d9b7a7,507759,507759-b67459329f5a418884443d574104bfdc,2023/1/5 20:57,2023/1/5 20:59,TRUE,FALSE,0.1,,TRUE,TRUE,19,FALSE
508829-1d6d3e4852154ef1a75d68dc5d0cbb58,508829,508829-8042f4f50d1a4733bd1ac903ed2e5136,2023/1/5 20:10,2023/1/5 20:13,FALSE,FALSE,,,TRUE,TRUE,26,FALSE
509421-7334f66e37c848d98b11c014cd568d3d,509421,509421-404ef48626e8460989f3d41bb16116c5,2023/1/5 6:39,2023/1/5 6:44,FALSE,TRUE,,0.1,FALSE,TRUE,43,FALSE
509712-88e44d12374b4a65bcd490690fb4a90d,509712,509712-aefa17d07401468782bc6a018aa584aa,2023/1/5 13:46,2023/1/5 13:47,FALSE,FALSE,,,FALSE,TRUE,13,FALSE
509841-a145b648a7f6490392d0b4aa30b587c6,509841,509841-4ebb8e1bcdee4fff98d4dec8461c7911,2023/1/5 1:55,2023/1/5 1:57,TRUE,FALSE,0.2,,TRUE,TRUE,24,FALSE
510164-61b747578f424c3e8f8e61eafe9cc39c,510164,510164-7de8187d0869416798f14e58a3615feb,2023/1/5 23:49,2023/1/5 23:51,TRUE,FALSE,0.1,,TRUE,TRUE,21,FALSE
510213-e99e605ce5574538b5a4661e2ba4c721,510213,510213-94da05fd4e104a5fb4304a5d7bf6c153,2023/1/5 17:41,2023/1/5 17:44,FALSE,FALSE,,,TRUE,TRUE,29,FALSE
510379-e4961bb8adf0463fad8dd97f38cdd579,510379,510379-5359c96e940241d7b612142e68492a3f,2023/1/5 21:11,2023/1/5 21:13,TRUE,FALSE,0.05,,FALSE,TRUE,20,FALSE
510582-973ba091ae4a4f5c936bc9dabc5a7a36,510582,510582-d395f5cfb9494d328ae751ba9faf2d78,2023/1/5 23:31,2023/1/5 23:35,FALSE,FALSE,,,TRUE,TRUE,33,FALSE
510754-7d972c1a404b444888899673f66e6433,510754,510754-95864b8b10a64bb4afee921cc386f8bb,2023/1/5 15:19,2023/1/5 15:21,TRUE,FALSE,0.05,,TRUE,TRUE,21,FALSE
510944-ddf8adb6a3d6422e8beaea893dafec81,510944,510944-2bbf10c4fcfc43d4a79d6ee1486b4bde,2023/1/5 8:20,2023/1/5 8:24,FALSE,FALSE,,,TRUE,FALSE,40,FALSE
511017-425d5b07cf94401db7e32047e95adb4d,511017,511017-e6dbb1acf7ef4768b374ce836099ca80,2023/1/5 20:56,2023/1/5 20:58,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
511145-cd4bd424bc5f4d23b626256c54482acf,511145,511145-dcfd6781e8254bc6bd1a466841c9a05f,2023/1/5 8:09,2023/1/5 8:12,TRUE,FALSE,0.4,,TRUE,TRUE,25,FALSE
511160-1f1012fe2a274b38b526432abef78b8c,511160,511160-87cd64e79de94885bfceeac855a42075,2023/1/5 18:05,2023/1/5 18:10,FALSE,FALSE,,,TRUE,TRUE,46,FALSE
511208-fe4b52ffc4b9423eace587372d07fe07,511208,511208-d096f5f2bae746b98dd8ee10d8db1a53,2023/1/5 22:29,2023/1/5 22:31,TRUE,FALSE,0.1,,TRUE,TRUE,24,FALSE
511223-735fbf32e74a4489be985e07643c0528,511223,511223-fa2480b5bcf64af1b869cc6d242eabd0,2023/1/5 16:38,2023/1/5 16:40,FALSE,TRUE,,0.15,TRUE,TRUE,24,FALSE
511326-c8d74e0cb23649648a90a8a90a63e72c,511326,511326-6065a7a6ace3443db2dcaffcb3c3f455,2023/1/5 11:29,2023/1/5 11:33,TRUE,FALSE,0.35,,TRUE,TRUE,38,FALSE
511328-538db20cb1ea45bdb0e14cd2504a5ce8,511328,511328-c59bb28ee7614e758df03c9b30229296,2023/1/5 7:50,2023/1/5 7:51,FALSE,TRUE,,0.05,FALSE,TRUE,10,FALSE
511364-eb8f2a5b842b4997a4136acc3ae1c378,511364,511364-5dfc1086eafc4d7fb172fa0b39f230f9,2023/1/5 19:27,2023/1/5 19:29,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
511379-274f264ffa7842cbaeb24a9dbda22868,511379,511379-c483cfc54fd74b768394f15f42da33a6,2023/1/5 22:45,2023/1/5 22:48,TRUE,FALSE,0.15,,TRUE,TRUE,26,FALSE
511398-ef4e6eb789704001a69459936ee20c75,511398,511398-6885548d1881423799e8bfeca635a386,2023/1/5 14:06,2023/1/5 14:08,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
511440-f00449672c7748fb85682b17a8da89be,511440,511440-f956735a793b43c0bfd02aa83592f51b,2023/1/5 15:35,2023/1/5 15:37,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
511567-0c43a21d7cf64492961ba966e5c621db,511567,511567-6c8c07f01d9242469cbadd165010d5f6,2023/1/5 12:25,2023/1/5 12:29,FALSE,TRUE,,0.1,TRUE,FALSE,35,FALSE
511570-7fe27538d9d5470e884f603e95fc219f,511570,511570-af9ae7154582460f8c45b6affd2c37b6,2023/1/5 8:31,2023/1/5 8:39,FALSE,FALSE,,,TRUE,TRUE,70,FALSE
511578-18b93ccabe244599ba8c91e80b8f49c7,511578,511578-c1661c412c854f9f96df950782ef3cc7,2023/1/5 19:12,2023/1/5 19:14,TRUE,FALSE,0.05,,TRUE,TRUE,20,FALSE
511697-3a04e44bc00c4a2b8844e64c418973b5,511697,511697-2ebeffd7b7d740c8b6ddf14d32af0299,2023/1/5 1:58,2023/1/5 2:00,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
511762-ba40a0967d5b45d498e71ad73ffc5ef1,511762,511762-c48dc101bc394cb798ba44610107416d,2023/1/5 18:01,2023/1/5 18:04,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
511778-88a3ae6935ca49af933b6bf4dbd5e922,511778,511778-dd417b1b5d2c4e1ba6ad69b159478e89,2023/1/5 18:58,2023/1/5 19:00,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
511827-bb0351c2b9904dca90c4e5f6fe541832,511827,511827-f46d2fa7f62c41338ccae1f9774afc87,2023/1/5 18:28,2023/1/5 18:29,FALSE,FALSE,,,FALSE,TRUE,12,FALSE
511851-5f6412196bfa4017a53b64fb4a2cf67c,511851,511851-968169f4fdda4072920807cb4a4264f4,2023/1/5 21:14,2023/1/5 21:17,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
511943-9b406d24fa684e51bf1d7f450e6fbc5e,511943,511943-51b272bb73ed4eafb231452a16dbd438,2023/1/5 2:21,2023/1/5 2:23,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
511996-11a13666aec34043b3dc08e6d9b6ca8c,511996,511996-df577dafc30f4e41b13d5f60b880f651,2023/1/5 23:01,2023/1/5 23:02,FALSE,TRUE,,0.1,TRUE,TRUE,16,FALSE
512099-02192e7662ff41fcaf9c9a979d474628,512099,512099-90205564bf7c4bf28bd4c71bf88f6ef8,2023/1/5 10:00,2023/1/5 10:03,FALSE,TRUE,,0.05,TRUE,TRUE,29,FALSE
512103-e16f229ccc894967b08f452d3642b3aa,512103,512103-b1d271af23074fa6b82ffc898133a35a,2023/1/5 19:31,2023/1/5 19:33,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
512271-a9f825a68d3d422e91792d2cfb90ba19,512271,512271-b7fe0367eb224b17bded56d587758b8b,2023/1/5 13:24,2023/1/5 13:28,FALSE,FALSE,,,TRUE,TRUE,39,FALSE
512302-6d389b7f55b6422aae3ece013743287d,512302,512302-e9eeffa7da5c4fae8d15ed7045837dcc,2023/1/5 12:43,2023/1/5 12:45,FALSE,TRUE,,0.2,TRUE,TRUE,20,FALSE
512303-d3994fe45b0542e5a5144dc4fed7ba20,512303,512303-d2551a8b3fea48e395d1b3aba98a100e,2023/1/5 11:17,2023/1/5 11:20,FALSE,TRUE,,0.05,FALSE,TRUE,26,FALSE
512552-44a64653ef884fe79d301233f2d43ecc,512552,512552-53f5feed960942f78086ea91cd36bccd,2023/1/5 5:17,2023/1/5 5:19,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
512556-af3c0de5cea64bfc9930c0db4fea75d8,512556,512556-a4a068249b3e426ab3031676331a81de,2023/1/5 17:13,2023/1/5 17:16,FALSE,FALSE,,,FALSE,TRUE,29,FALSE
512558-8d3c26b0abf84723b190617684a87634,512558,512558-8b298a8158fe4e32a26967d11c7853e6,2023/1/5 14:27,2023/1/5 14:29,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
