user_id,age,gender,married,has_children,home_country,home_city,home_airport_lat,home_airport_lon,sessions,clicks,flight_times,avg_checked_bag,total_flight_distance_km,use_flight_discount_times,total_flight_fee,last_minuten,user_non_america_flights,avg_nights,avg_rooms,max_nights,use_hotel_discount_times,total_hotel_fee,trips,flight_booking_count,room_booking_count
530949,39,F,TRUE,FALSE,usa,amarillo,35.219,-101.706,8,125,2,1,4662.723,0,860.96,,,7,2,12,0,746,2,2,2
530950,39,F,FALSE,FALSE,canada,victoria,48.647,-123.426,8,172,3,1,18116.294,0,1555.43,,,6,1,13,0,433,3,2,3
530978,54,F,TRUE,FALSE,usa,houston,29.607,-95.159,9,164,4,1,20245.913,2,1047.07,,,2,2,4,0,1255,6,5,6
531006,40,M,FALSE,TRUE,usa,new york,40.64,-73.779,9,88,2,0,11083.799,1,366.46,,,6,1,6,0,264,2,2,2
531009,52,M,TRUE,FALSE,usa,san jose,37.362,-121.929,8,185,3,1,25003.152,0,2943.49,,,6,2,13,0,648,5,4,5
531016,40,M,FALSE,FALSE,usa,new york,40.64,-73.779,8,143,4,1,12825.399,1,1018.39,,,5,2,10,1,904,6,4,6
531020,47,M,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,162,5,1,22665.248,1,1911.01,,,1,2,2,0,1541,5,5,5
531027,46,F,TRUE,TRUE,usa,new york,40.777,-73.872,9,135,3,2,17696.222,0,1800.14,,,2,2,3,0,251,2,2,2
531031,79,F,TRUE,FALSE,usa,san francisco,37.619,-122.375,8,139,1,1,18189.012,0,3403.64,,1,6,2,8,0,348,2,1,2
531054,40,F,FALSE,FALSE,usa,tampa,27.975,-82.533,8,147,4,1,13967.255,1,1243.1,,,3,1,4,1,560.55,3,3,3
531073,32,F,FALSE,FALSE,usa,phoenix,33.535,-112.383,9,218,3,1,12659.75,0,1149.43,,,4,2,6,0,377,3,2,3
531094,29,F,FALSE,FALSE,usa,columbus,39.814,-82.928,8,110,3,1,9409.972,2,248.38,,,3,2,4,1,324.1,3,3,3
531109,49,F,TRUE,TRUE,usa,san francisco,37.619,-122.375,8,137,4,1,10963.482,1,953.29,,,2,1,2,1,305.4,4,4,4
531143,48,F,TRUE,FALSE,usa,miami,25.793,-80.291,8,130,3,1,19527.759,1,1509.39,,,3,2,6,0,401,4,4,4
531144,56,F,TRUE,TRUE,usa,indianapolis,39.717,-86.294,8,128,3,1,5740.522,0,1037.55,,,2,2,2,1,289.75,3,3,3
531158,40,F,FALSE,FALSE,usa,newark,40.692,-74.169,8,206,5,1,20303.94,0,2287.91,,,2,2,2,1,1009.4,5,5,5
531198,25,F,FALSE,FALSE,usa,dallas,32.847,-96.852,9,88,1,0,4160.335,0,322.45,,,6,2,8,0,173,2,1,2
531204,42,M,TRUE,FALSE,canada,calgary,51.114,-114.02,8,129,2,1,6909.981,1,409.04,,,5,1,8,0,597,3,2,3
531217,52,F,TRUE,TRUE,canada,toronto,43.862,-79.37,8,139,3,0,16229.086,1,1296.87,,,1,1,1,0,531,3,3,3
531253,51,F,TRUE,TRUE,usa,new york,40.777,-73.872,8,189,4,1,20134.268,0,4050.39,,,4,2,12,1,617.85,5,4,5
531255,36,F,TRUE,TRUE,usa,buffalo,42.94,-78.732,8,102,,,,,,,,,,,,,,,
531322,37,F,FALSE,TRUE,canada,hamilton,43.173,-79.935,9,222,2,1,11974.33,1,657.89,,,2,2,3,1,581.9,4,3,4
531339,43,F,TRUE,FALSE,usa,madison,43.14,-89.337,9,281,1,1,4530.998,0,392.93,,,,,,,,,,
531344,48,F,FALSE,FALSE,usa,anchorage,61.214,-149.846,8,76,2,1,19303.304,0,1750.51,,,6,1,10,0,262,2,2,2
531361,32,F,FALSE,TRUE,usa,montgomery,32.379,-86.362,8,91,2,1,21305.387,0,3621.85,,1,4,1,4,0,174,1,1,1
531373,50,F,FALSE,TRUE,usa,riverside,33.881,-117.259,9,134,2,1,10517.898,0,947.17,,,5,1,9,0,355,3,2,3
531386,52,F,TRUE,FALSE,canada,calgary,51.114,-114.02,8,143,4,1,27962.559,0,2537.39,,,4,1,10,0,1018,6,5,6
531427,54,F,TRUE,FALSE,usa,new york,40.64,-73.779,8,165,2,1,16243.706,0,1498.4,,,2,1,4,0,622,3,3,3
531431,51,F,TRUE,FALSE,usa,san antonio,29.534,-98.47,8,159,4,1,26972.741,2,3702.83,,,3,3,8,1,1190.6,5,5,5
531447,56,F,TRUE,FALSE,usa,newport news,37.132,-76.493,8,151,4,1,32942.848,1,2259.18,,,3,1,7,0,720,4,4,4
531456,19,F,FALSE,FALSE,canada,vancouver,49.195,-123.182,8,58,,,,,,,,3,2,4,0,167,2,,2
531467,34,F,FALSE,FALSE,usa,san antonio,29.529,-98.279,8,223,5,1,23533.844,0,2895.76,,,5,2,7,1,682.9,4,4,4
531471,45,F,TRUE,FALSE,usa,new york,40.64,-73.779,9,179,3,2,15061.925,0,1648.6,,,3,2,4,0,373,3,3,3
531475,17,M,FALSE,FALSE,canada,toronto,43.627,-79.396,9,73,,,,,,,,,,,,,,,
531499,38,F,TRUE,FALSE,usa,new york,40.777,-73.872,8,170,3,1,11173.563,0,1196.18,,,4,2,4,0,619,3,3,3
531500,78,F,TRUE,FALSE,usa,dallas,32.847,-96.852,8,112,,,,,,,,9,1,9,0,42,1,,1
531511,45,F,FALSE,FALSE,usa,tulsa,36.198,-95.888,9,159,3,1,8591.49,0,697.14,,,3,1,5,0,454,3,3,3
531512,39,F,FALSE,FALSE,usa,minneapolis,44.88,-93.217,8,75,1,0,3301.694,0,275.27,,,4,1,4,0,288,1,1,1
531557,49,F,TRUE,FALSE,canada,winnipeg,50.056,-97.032,8,165,4,1,21369.492,2,974,1,,4,2,8,1,1033.6,6,6,6
531562,23,F,FALSE,TRUE,usa,baton rouge,30.533,-91.149,8,180,,,,,,,,3,2,4,0,319,2,,2
531568,41,F,FALSE,FALSE,usa,austin,30.194,-97.67,8,135,4,1,11011.469,1,1283.88,1,,2,2,3,1,752.5,5,4,5
531615,20,F,FALSE,TRUE,usa,oakland,37.721,-122.221,8,148,1,0,4628.332,0,406.27,,,,,,,,,,
531620,71,F,TRUE,FALSE,usa,new york,40.777,-73.872,8,142,,,,,,,,,,,,,,,
531625,34,F,TRUE,FALSE,canada,ottawa,45.323,-75.669,8,100,1,0,3353.159,0,294.9,,,4,1,6,1,220.3,2,1,2
531650,35,F,FALSE,FALSE,canada,calgary,51.114,-114.02,8,89,2,1,11767.265,0,983.77,,,2,1,2,0,360,2,1,2
531654,47,F,FALSE,FALSE,usa,honolulu,21.316,-157.927,8,308,2,1,25035.316,0,2080.04,,,6,1,6,0,158,1,1,1
531663,48,F,FALSE,TRUE,usa,birmingham,33.563,-86.753,9,155,2,1,3945.214,1,302.48,,,2,1,2,0,225,2,2,2
531670,56,F,TRUE,FALSE,usa,los angeles,33.942,-118.408,8,148,2,0,11872.808,0,988.05,,,7,1,18,1,255.5,3,2,3
531682,22,F,FALSE,TRUE,usa,las vegas,36.236,-115.034,8,72,,,,,,,,,,,,,,,
531735,21,F,FALSE,FALSE,usa,oakland,37.721,-122.221,8,95,,,,,,,,,,,,,,,
531739,39,F,FALSE,FALSE,usa,tampa,27.975,-82.533,8,117,4,1,13566.861,1,1323.53,,,2,2,2,1,635.1,4,4,4
531744,53,F,TRUE,FALSE,usa,columbus,39.998,-82.892,8,168,3,1,12154.026,0,1054.79,,,3,1,3,0,514,5,4,5
531745,23,F,FALSE,FALSE,canada,edmonton,53.31,-113.58,8,200,,,,,,,,,,,,,,,
531771,51,F,TRUE,TRUE,usa,austin,30.194,-97.67,8,103,2,1,13739.616,1,1057.33,,,1,2,1,1,534.45,3,3,3
531777,39,F,FALSE,FALSE,usa,columbus,39.998,-82.892,8,127,1,0,1551.095,0,144.52,,,2,1,2,0,307,1,1,1
531789,41,F,TRUE,FALSE,usa,san francisco,37.619,-122.375,8,116,3,1,18545.69,0,1678.15,,,4,1,6,0,457,2,2,2
531795,70,F,FALSE,FALSE,usa,san francisco,37.619,-122.375,8,84,1,1,4832.061,0,472.69,,,12,1,12,0,82,1,1,1
531803,24,F,FALSE,FALSE,usa,detroit,42.238,-83.53,8,93,,,,,,,,,,,,,,,
531807,37,F,FALSE,FALSE,usa,phoenix,33.535,-112.383,9,163,3,1,17245.238,0,1590.53,,,3,1,4,0,390,3,3,3
531824,32,F,FALSE,FALSE,usa,denver,39.858,-104.667,9,194,4,1,14622.948,0,1819.24,,,1,2,2,0,840,4,4,4
531834,18,F,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,69,1,1,6408.158,0,490.71,,,0,1,0,0,148,1,1,1
531844,27,F,FALSE,TRUE,usa,columbus,39.814,-82.928,8,114,1,0,922.754,0,82.04,,,3,1,3,0,771,1,1,1
531847,66,F,TRUE,FALSE,usa,miami,25.907,-80.278,8,154,2,1,6660.478,0,603.05,,,4,1,6,0,416,2,2,2
531857,21,F,FALSE,FALSE,usa,philadelphia,39.872,-75.241,9,142,2,1,7644.889,0,698.9,,,5,1,9,0,256,2,2,2
531868,59,F,TRUE,TRUE,canada,toronto,43.627,-79.396,8,151,3,1,14201.384,1,816.69,,,2,2,2,1,403.5,3,3,3
531884,51,F,TRUE,TRUE,usa,chicago,42.422,-87.868,8,107,3,1,11193.962,1,860.36,,,9,1,16,0,793,4,3,4
531921,46,F,FALSE,FALSE,canada,saskatoon,52.171,-106.7,9,165,1,1,1428.049,0,122.54,,,5,1,8,0,217,2,1,2
531926,28,F,FALSE,FALSE,usa,san diego,32.699,-117.215,8,152,2,1,9805.591,1,1740.48,,,,,,,,,,
531931,40,F,FALSE,FALSE,usa,san jose,37.362,-121.929,8,75,2,1,12954.999,0,1888.29,,,3,2,3,0,271,2,2,2
531959,31,F,FALSE,FALSE,usa,oakland,37.721,-122.221,8,118,2,1,14088.199,0,1891.14,,,10,2,14,0,586,3,1,3
531967,23,F,FALSE,FALSE,usa,st. louis,38.748,-90.36,8,77,,,,,,,,,,,,,,,
531971,59,F,TRUE,TRUE,usa,burlington,44.472,-73.153,8,96,2,1,8282.305,0,762.62,,,3,1,3,0,152,2,2,2
531987,35,F,FALSE,FALSE,usa,san antonio,29.384,-98.581,9,107,2,1,7022.441,0,700.21,,,3,1,3,0,212,1,1,1
531989,54,F,FALSE,TRUE,usa,san francisco,37.619,-122.375,8,140,2,1,15596.895,1,1455.03,,,5,2,12,0,479,3,2,3
531994,43,F,TRUE,FALSE,canada,calgary,51.114,-114.02,8,124,2,1,13108.447,0,1185.97,,,2,1,3,0,175,2,2,2
532063,53,F,TRUE,FALSE,usa,chicago,42.422,-87.868,9,214,4,1,14999.896,0,1451.21,,,2,2,2,1,1128.95,6,6,6
532064,25,F,FALSE,TRUE,usa,san diego,32.733,-117.189,8,268,,,,,,,,,,,,,,,
532073,40,F,FALSE,FALSE,usa,atlanta,33.64,-84.427,9,148,5,1,11958.385,1,867.19,,,3,1,6,0,594,3,3,3
532101,26,F,FALSE,FALSE,usa,oakland,37.721,-122.221,8,59,,,,,,,,23,1,23,0,206,1,,1
532106,45,F,TRUE,TRUE,usa,new york,40.777,-73.872,8,140,2,1,22634.818,0,1959.63,,,2,1,7,0,620,4,3,4
532119,52,F,TRUE,FALSE,canada,toronto,43.627,-79.396,8,155,5,1,22873.243,0,3334.58,,,4,1,7,0,880,5,5,5
532159,21,F,FALSE,FALSE,usa,san antonio,29.529,-98.279,8,144,1,0,5072.318,0,509.22,,,3,2,4,1,171.5,2,1,2
532215,49,F,TRUE,FALSE,usa,san francisco,37.619,-122.375,9,142,4,1,28836.821,0,2460.91,,,4,2,9,1,768.2,6,5,6
532225,55,F,TRUE,FALSE,usa,new york,40.64,-73.779,8,165,3,1,13558.66,0,1088.96,,,1,1,2,0,566,3,3,3
532233,43,M,TRUE,FALSE,usa,washington,38.852,-77.037,9,92,2,1,10159.608,0,3231.57,,,3,3,3,0,313,2,1,2
532258,41,F,FALSE,TRUE,canada,montreal,45.468,-73.741,8,91,2,1,1376.515,0,320.21,,,2,2,3,0,555,2,2,2
532259,55,M,TRUE,TRUE,usa,dallas,32.847,-96.852,8,200,5,1,13203.856,1,1614.91,,,4,2,12,0,815,6,5,6
532279,17,F,FALSE,FALSE,usa,el paso,31.807,-106.378,8,114,,,,,,,,12,2,12,0,208,1,,1
532312,45,F,TRUE,FALSE,usa,kansas city,39.297,-94.714,8,82,3,1,5390.463,1,405.28,,,1,1,2,1,260.6,3,3,3
532329,19,F,FALSE,TRUE,usa,newark,40.692,-74.169,8,110,1,0,2282.055,0,216.97,,,16,1,19,0,511,2,1,2
532347,31,F,FALSE,FALSE,usa,philadelphia,40.082,-75.011,8,91,3,1,14257.445,0,1212.71,,,1,1,2,0,349,3,3,3
532361,45,F,FALSE,FALSE,canada,montreal,45.468,-73.741,8,114,3,1,3451.478,1,225.89,,,3,1,6,0,688,3,2,3
532365,50,M,TRUE,FALSE,usa,omaha,41.118,-95.913,8,97,1,1,1846.9,0,462.34,,,5,3,5,0,130,1,1,1
532381,52,F,FALSE,FALSE,usa,omaha,41.302,-95.894,9,272,3,1,9316.687,1,729.64,,,2,2,2,0,387,3,3,3
532387,38,F,FALSE,FALSE,usa,denver,39.858,-104.667,8,140,3,1,12312.148,0,1112.69,,,6,1,12,0,528,3,3,3
532388,56,F,TRUE,FALSE,usa,wichita,37.623,-97.267,8,116,1,0,1809.726,0,171.01,,,5,1,5,2,77.8,2,1,2
532390,45,F,TRUE,TRUE,usa,chicago,41.979,-87.904,8,147,2,1,7345.737,0,930.54,,,3,1,5,0,495,3,3,3
532410,28,F,FALSE,FALSE,usa,denver,39.858,-104.667,8,179,1,0,3580.136,0,330.74,,,8,2,17,1,414.3,3,1,3
532426,29,F,FALSE,FALSE,usa,salt lake city,40.788,-111.978,10,117,1,0,17880.722,0,1610.23,,1,15,1,15,0,601,1,1,1
532432,69,F,TRUE,FALSE,usa,houston,29.98,-95.34,8,106,,,,,,,,13,1,13,0,151,1,,1
532433,31,F,FALSE,TRUE,usa,portland,45.589,-122.597,8,88,2,1,11000.577,0,1304.05,,,4,2,6,1,267.85,3,2,3
532500,39,F,FALSE,TRUE,canada,winnipeg,49.91,-97.234,8,178,3,1,38342.105,0,5407.34,,1,3,1,7,1,501.95,3,3,3
532519,49,F,TRUE,FALSE,usa,tulsa,36.198,-95.888,8,104,2,2,6393.194,0,710.44,,,5,2,11,0,515,3,2,3
532535,41,F,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,88,2,1,4238.563,0,376.42,,,6,2,14,1,465.5,3,2,3
532544,25,F,FALSE,FALSE,usa,newark,40.692,-74.169,8,286,,,,,,,,,,,,,,,
532568,52,F,FALSE,FALSE,canada,calgary,51.114,-114.02,8,183,1,0,3884.221,0,380.84,,,3,2,4,1,323.2,3,1,3
532607,31,F,FALSE,FALSE,usa,providence,41.724,-71.428,9,181,3,1,12446.52,1,1012.64,,,2,1,4,0,390,3,3,3
532622,50,F,TRUE,FALSE,usa,kansas city,39.297,-94.714,8,164,3,1,8510.33,1,592.48,,,2,1,2,0,918,3,3,3
532623,51,F,FALSE,TRUE,usa,montgomery,32.379,-86.362,8,127,2,1,5306.915,0,475.77,,,1,1,1,0,310,2,2,2
532627,20,M,FALSE,TRUE,usa,columbus,39.814,-82.928,8,63,,,,,,,,,,,,,,,
532637,23,M,FALSE,FALSE,usa,madison,43.14,-89.337,8,101,,,,,,,,7,1,8,0,398,2,,2
532650,39,F,FALSE,FALSE,usa,portland,43.646,-70.309,8,117,2,1,12110.956,0,1018.41,,,4,1,11,0,837,4,3,4
532651,35,F,FALSE,TRUE,canada,toronto,43.862,-79.37,8,105,1,0,1165.938,0,100.45,,,4,1,4,0,481,2,1,2
532653,48,F,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,152,3,0,26850.433,0,3131.25,,,6,2,11,2,323.8,4,4,4
532656,33,F,FALSE,FALSE,usa,reno,39.498,-119.768,8,106,2,1,14902.394,1,747.22,,,1,1,1,0,392,2,2,2
532705,42,F,TRUE,FALSE,canada,halifax,44.881,-63.509,8,111,1,0,7341.95,0,647.94,,,4,1,7,0,246,2,1,2
532710,25,M,FALSE,FALSE,canada,toronto,43.742,-79.466,8,84,1,1,3507.752,0,312.38,,,0,1,0,0,396,1,1,1
532711,23,F,TRUE,FALSE,usa,new york,40.64,-73.779,9,131,1,1,1165.938,0,98.31,,,10,1,17,0,829,2,1,2
532721,47,F,FALSE,FALSE,usa,spokane,47.615,-117.656,8,101,2,1,4689.114,0,517.02,,,3,2,6,0,211,3,2,3
532725,39,F,FALSE,FALSE,usa,corpus christi,27.77,-97.501,8,244,,,,,,,,,,,,,,,
532730,17,F,FALSE,FALSE,usa,detroit,42.238,-83.53,8,87,1,1,2058.487,1,36.89,,,8,1,10,0,408,2,1,2
532742,42,F,FALSE,FALSE,usa,new york,40.64,-73.779,8,207,3,1,14527.922,1,1085.61,,,2,1,4,0,373,3,3,3
532748,41,F,FALSE,TRUE,usa,austin,30.194,-97.67,8,210,2,1,17702.683,0,1561.78,,,1,1,2,1,648.75,5,4,5
532750,31,F,FALSE,FALSE,canada,london,43.036,-81.154,8,91,2,1,6572.201,1,959.56,,,2,1,2,0,366,1,1,1
532774,58,F,TRUE,FALSE,usa,atlanta,33.64,-84.427,8,75,,,,,,,,,,,,,,,
532810,51,F,TRUE,FALSE,usa,san antonio,29.534,-98.47,8,125,3,1,12944.835,0,1677.92,,,4,2,6,0,768,3,3,3
532823,36,F,FALSE,FALSE,usa,tulsa,36.198,-95.888,9,128,3,1,12191.022,1,723.49,,,3,1,6,0,516,3,2,3
532835,43,M,FALSE,TRUE,canada,vancouver,49.195,-123.182,8,79,1,1,6696.631,0,630.46,,,3,1,3,0,91,1,,1
532843,41,F,TRUE,FALSE,canada,windsor,42.276,-82.956,8,110,2,0,9428.135,0,848.2,,,3,1,6,1,268.45,3,2,3
532863,55,M,FALSE,FALSE,usa,phoenix,33.535,-112.383,8,95,3,0,10593.536,1,678.61,,,6,2,12,1,228.15,4,3,4
532866,51,F,TRUE,TRUE,usa,san antonio,29.384,-98.581,8,249,4,2,17915.156,0,2101.19,,,3,2,3,1,692.2,4,4,4
532901,25,F,FALSE,FALSE,usa,oklahoma city,35.393,-97.601,8,66,1,1,1365.688,0,119.44,,,1,1,1,0,123,1,1,1
532905,23,F,FALSE,FALSE,usa,washington,38.944,-77.456,8,99,,,,,,,,,,,,,,,
532912,44,F,TRUE,FALSE,usa,new york,40.64,-73.779,8,89,4,1,21071.383,2,855.21,,,5,2,7,0,320,3,3,3
532941,30,F,FALSE,FALSE,canada,toronto,43.742,-79.466,8,317,2,1,8178.644,0,742.45,,,5,1,8,0,380,3,2,3
532989,51,F,TRUE,TRUE,usa,seattle,47.53,-122.302,9,171,4,1,25354.729,0,2274.8,,,3,1,6,0,1128,5,4,5
533048,48,M,TRUE,TRUE,usa,chicago,41.979,-87.904,8,83,,,,,,,,2,2,2,1,19.2,1,,1
533093,21,F,FALSE,FALSE,usa,new york,40.64,-73.779,9,120,1,1,6554.224,0,648.69,1,,3,1,4,0,254,2,1,2
533117,50,F,FALSE,FALSE,usa,charlotte,35.214,-80.943,8,85,2,0,3482.125,0,334.37,,,2,1,2,0,126,1,1,1
533123,41,M,FALSE,TRUE,canada,edmonton,53.667,-113.467,9,129,2,1,6301.211,0,534.77,,,3,1,3,0,177,1,1,1
533129,39,F,FALSE,FALSE,usa,new york,40.777,-73.872,8,137,3,1,12333.39,1,737.7,,,3,1,4,1,423.35,4,3,4
533155,47,F,TRUE,FALSE,usa,los angeles,33.942,-118.408,8,120,3,1,21567.849,1,1607.11,,,2,2,3,1,131.4,3,3,3
533187,69,F,TRUE,FALSE,usa,denver,39.858,-104.667,8,89,,,,,,,,8,1,8,1,4.85,1,,1
533199,27,F,FALSE,FALSE,usa,new york,40.777,-73.872,10,215,3,1,10635.859,1,793.43,,,2,1,2,0,650,3,3,3
533204,22,F,FALSE,FALSE,usa,phoenix,33.535,-112.383,8,72,,,,,,,,,,,,,,,
533211,53,M,FALSE,TRUE,usa,austin,30.194,-97.67,8,169,3,1,16243.251,0,1538.31,,,5,1,8,0,673,3,3,3
533222,54,F,TRUE,TRUE,usa,seattle,47.449,-122.309,8,144,2,2,10563.48,0,942.66,,,6,1,6,1,680.9,3,2,3
533248,44,F,TRUE,TRUE,usa,los angeles,33.942,-118.408,8,114,3,1,22850.304,1,2282.93,,,2,2,5,0,553,3,3,3
533251,46,F,TRUE,TRUE,usa,detroit,42.409,-83.01,8,92,2,1,7483.487,0,645.03,,,2,1,2,0,812,2,2,2
533283,52,F,FALSE,FALSE,usa,orlando,28.545,-81.333,10,163,4,1,16166.372,0,1958.82,,,1,2,2,0,329,3,3,3
533291,41,F,TRUE,FALSE,usa,tucson,32.116,-110.941,8,130,5,1,31463.999,0,3702.95,,,4,2,6,0,716,6,6,6
533302,41,F,FALSE,FALSE,usa,corpus christi,27.77,-97.501,8,88,2,0,9037.032,1,496.71,,,3,1,7,1,412.55,3,2,3
533327,59,F,TRUE,TRUE,usa,winston-salem,36.134,-80.222,8,121,1,1,6788.719,1,62.14,,,7,1,11,0,1074,4,1,4
533357,41,M,FALSE,FALSE,usa,san francisco,37.619,-122.375,8,150,3,1,24698.218,0,2164,,,3,1,3,1,326.8,4,3,4
533378,40,F,TRUE,TRUE,usa,long beach,33.818,-118.151,8,123,2,1,14514.554,1,608.72,,,6,1,8,0,337,2,2,2
533388,52,F,TRUE,TRUE,usa,wichita,37.65,-97.433,8,117,1,3,3167.114,0,1166.44,,,11,2,11,0,111,1,1,1
533393,59,F,TRUE,TRUE,usa,columbus,39.814,-82.928,9,116,,,,,,,,4,1,4,0,156,1,,1
533396,50,F,TRUE,FALSE,usa,austin,30.194,-97.67,8,165,4,1,17828.467,1,1415.08,,,3,1,4,1,1131.6,5,5,5
533402,29,F,FALSE,FALSE,usa,chicago,42.422,-87.868,9,82,2,1,5247.566,0,455.51,,,8,1,12,1,119.75,2,1,2
533404,39,F,TRUE,FALSE,canada,ottawa,45.323,-75.669,8,252,3,1,19578.733,0,1696.14,,,2,1,3,0,1070,2,2,2
533411,35,F,FALSE,FALSE,usa,new york,40.64,-73.779,8,197,4,1,16357.108,0,1397.07,,,2,1,2,0,860,3,3,3
533449,18,F,FALSE,FALSE,usa,new york,40.64,-73.779,9,124,1,1,7948.42,0,814.84,,,1,1,1,0,151,1,1,1
533464,57,F,TRUE,TRUE,usa,washington,38.852,-77.037,8,171,2,1,10200.95,0,907.21,,,1,1,1,0,120,1,1,1
533490,40,F,FALSE,FALSE,usa,baltimore,39.175,-76.668,8,97,4,1,11840.48,1,673.07,,,4,1,6,1,244.5,3,3,3
533492,45,F,TRUE,TRUE,usa,chicago,41.786,-87.752,8,124,3,2,36776.677,1,3261.76,,1,2,1,2,1,300,2,2,2
533497,36,F,FALSE,FALSE,usa,madison,43.14,-89.337,8,145,4,1,22012.406,1,1453.41,,,2,1,3,1,473.6,3,3,3
533518,51,F,TRUE,FALSE,usa,los angeles,33.942,-118.408,8,104,2,1,19689.319,0,2965.22,,,4,2,5,1,523.25,3,3,3
533527,25,F,TRUE,FALSE,usa,los angeles,33.942,-118.408,8,71,1,2,3924.389,1,98.2,,,5,1,5,1,16.65,1,1,1
533537,34,F,FALSE,FALSE,canada,montreal,45.68,-74.039,9,144,2,0,9965.504,1,473.33,,,10,1,14,1,167.2,2,1,2
533542,47,F,TRUE,FALSE,usa,las vegas,36.08,-115.152,9,146,5,1,25231.682,1,2200.26,,,3,2,4,0,832,4,4,4
533550,34,F,TRUE,TRUE,usa,new york,40.777,-73.872,8,135,2,1,8431.444,1,87.37,,,2,1,3,0,264,2,2,2
533573,45,F,FALSE,FALSE,canada,windsor,42.276,-82.956,8,71,2,1,3342.486,1,216,,,0,1,0,0,93,1,1,1
533575,36,F,FALSE,TRUE,usa,indianapolis,39.717,-86.294,8,132,4,1,7416.47,1,516.89,,,3,1,6,0,557,4,4,4
533598,43,F,FALSE,FALSE,usa,milwaukee,42.947,-87.896,8,133,3,0,5079.008,1,273.84,,,7,1,12,1,296.7,3,3,3
533613,47,F,TRUE,TRUE,usa,oklahoma city,35.415,-97.386,9,143,3,1,9294.452,0,896.73,,,3,1,4,1,674.2,3,3,3
533617,46,F,TRUE,TRUE,usa,dallas,32.847,-96.852,9,153,3,1,14081.938,0,1279.09,,,4,1,5,0,361,3,3,3
533656,38,M,FALSE,FALSE,usa,boston,42.364,-71.005,8,165,2,1,6126.762,1,602.11,,,6,2,6,1,5.35,1,1,1
533716,49,F,FALSE,FALSE,usa,tampa,27.975,-82.533,8,116,3,1,12632.984,0,1134.18,,,4,1,4,1,6.1,1,1,1
533742,33,M,TRUE,TRUE,usa,el paso,31.849,-106.38,8,139,3,1,11205.795,1,564.69,,,1,1,1,0,170,2,2,2
533755,21,F,FALSE,FALSE,canada,toronto,43.627,-79.396,8,317,,,,,,,,,,,,,,,
533759,45,F,TRUE,TRUE,usa,louisville,38.228,-85.664,8,89,2,1,5116.347,0,465.97,,,10,1,18,0,613,3,2,3
533773,30,F,FALSE,FALSE,canada,calgary,51.114,-114.02,8,135,3,1,13295.652,1,1175.17,,,6,2,10,0,640,3,2,3
533782,53,F,TRUE,FALSE,usa,honolulu,21.316,-157.927,8,102,2,1,20246.611,0,1848.24,,,5,1,7,0,418,3,2,3
533809,38,F,TRUE,TRUE,usa,milwaukee,42.947,-87.896,10,126,2,1,8034.434,0,979.25,,,2,2,3,0,227,2,2,2
533827,49,F,FALSE,FALSE,canada,edmonton,53.573,-113.521,8,163,,,,,,,,8,1,8,0,64,1,,1
533846,35,F,TRUE,FALSE,usa,chicago,42.422,-87.868,8,122,2,1,7896.761,0,669.33,,,4,1,6,0,309,2,1,2
533859,57,F,TRUE,FALSE,canada,edmonton,53.667,-113.467,8,139,4,1,21486.484,1,2036.51,,,5,2,9,0,524,4,4,4
533895,32,F,FALSE,FALSE,usa,houston,29.98,-95.34,8,143,2,0,5132.381,0,518.94,,,1,1,1,0,238,1,1,1
533908,26,F,FALSE,FALSE,usa,austin,30.194,-97.67,9,87,1,0,3130.474,0,263.68,,,3,1,3,0,149,1,1,1
533932,34,F,TRUE,TRUE,usa,corpus christi,27.77,-97.501,8,313,1,1,3936.377,0,339.61,,,6,2,8,1,120.3,2,1,2
533975,37,F,FALSE,TRUE,usa,sacramento,38.513,-121.493,8,117,,,,,,,,5,1,8,2,250.6,3,,3
533985,33,F,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,109,2,1,8543.649,0,1272.91,,,4,2,4,0,197,1,1,1
533990,50,F,FALSE,TRUE,canada,windsor,42.276,-82.956,8,127,3,1,11217.249,2,1235.85,,,5,2,10,0,497,4,3,4
534040,55,F,TRUE,TRUE,usa,chicago,41.979,-87.904,8,106,1,0,2784.883,0,249.08,,,11,2,20,0,402,2,1,2
534045,42,F,TRUE,FALSE,usa,newport news,37.132,-76.493,8,76,2,1,9599.854,0,968.27,,,2,2,2,0,127,1,1,1
534066,43,F,TRUE,TRUE,usa,new york,40.64,-73.779,8,164,5,1,19210.952,1,1160.22,,,2,1,3,1,301.1,4,4,4
534082,61,F,TRUE,TRUE,usa,nashville,36.124,-86.678,8,48,,,,,,,,,,,,,,,
534088,27,M,FALSE,TRUE,usa,kansas city,39.297,-94.714,8,141,2,1,4871.894,1,134.48,,,4,1,4,0,499,2,1,2
534105,51,F,FALSE,FALSE,usa,tucson,32.116,-110.941,8,164,4,1,25479.729,1,1948.43,,,6,2,10,1,381.2,5,5,5
534179,40,F,TRUE,FALSE,usa,san francisco,37.619,-122.375,8,146,2,1,12169.872,1,684.6,,,4,1,5,1,451.2,4,3,4
